Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,Capex2025,FixedOpex2025,VarOpex2025,Opex2025,Externalities2025,Submodel
LTS,40,,DIST_DSL,,2021,,6.06368,6.06368,6.06368,6.06368,,,,114.71,113.154,,,113.154,,,,,,139.4307,,Energy
LTS,40,,DIST_DSL,,2022,,7.38624,7.38624,7.38624,7.38624,,,,142.986,137.245,,,137.245,,,,,,165.5242,,Energy
LTS,40,,DIST_DSL,,2023,,6.8985,6.8985,6.8985,6.8985,,,,135.5,126.554,,,126.554,,,,,,149.3888,,Energy
LTS,40,,DIST_DSL,,2024,,6.69992,6.69992,6.69992,6.69992,,,,132.795,120.684,,,120.684,,,,,,139.4348,,Energy
LTS,40,,DIST_DSL,,2025,,6.86415,6.86415,6.86415,6.86415,,,,136.627,120.82,,,120.82,,,,,,136.627,,Energy
LTS,40,,DIST_DSL,,2026,,7.02958,7.02958,7.02958,7.02958,,,,138.308,119.01,,,119.01,,,,,,131.7219,,Energy
LTS,40,,DIST_DSL,,2027,,7.27086,7.27086,7.27086,7.27086,,,,141.542,118.51,,,118.51,,,,,,128.3828,,Energy
LTS,40,,DIST_DSL,,2028,,7.40838,7.40838,7.40838,7.40838,,,,142.677,116.24,,,116.24,,,,,,123.2498,,Energy
LTS,40,,DIST_DSL,,2029,,7.59804,7.59804,7.59804,7.59804,,,,144.748,114.749,,,114.749,,,,,,119.0845,,Energy
LTS,40,,DIST_DSL,,2030,,7.74625,7.74625,7.74625,7.74625,,,,145.959,112.59,,,112.59,,,,,,114.3627,,Energy
LTS,40,,DIST_DSL,,2031,,7.60297,7.60297,7.60297,7.60297,,,,141.676,106.341,,,106.341,,,,,,105.7208,,Energy
LTS,40,,DIST_DSL,,2032,,7.44124,7.44124,7.44124,7.44124,,,,137.113,100.142,,,100.142,,,,,,97.4436,,Energy
LTS,40,,DIST_DSL,,2033,,7.23746,7.23746,7.23746,7.23746,,,,131.852,93.7039,,,93.7039,,,,,,89.2426,,Energy
LTS,40,,DIST_DSL,,2034,,7.06426,7.06426,7.06426,7.06426,,,,127.226,87.9792,,,87.9792,,,,,,82.011,,Energy
LTS,40,,DIST_DSL,,2035,,6.88905,6.88905,6.88905,6.88905,,,,122.636,82.5195,,,82.5195,,,,,,75.2879,,Energy
LTS,40,,DIST_DSL,,2036,,6.70818,6.70818,6.70818,6.70818,,,,118.02,77.2726,,,77.2726,,,,,,69.0038,,Energy
LTS,40,,DIST_DSL,,2037,,6.52518,6.52518,6.52518,6.52518,,,,113.442,72.2732,,,72.2732,,,,,,63.1688,,Energy
LTS,40,,DIST_DSL,,2038,,6.35481,6.35481,6.35481,6.35481,,,,109.157,67.6692,,,67.6692,,,,,,57.8883,,Energy
LTS,40,,DIST_DSL,,2039,,6.20643,6.20643,6.20643,6.20643,,,,105.316,63.5284,,,63.5284,,,,,,53.1917,,Energy
LTS,40,,DIST_DSL,,2040,,6.0529,6.0529,6.0529,6.0529,,,,101.451,59.5472,,,59.5472,,,,,,48.7997,,Energy
LTS,40,,DIST_DSL,,2041,,6.0279,6.0279,6.0279,6.0279,,,,99.7769,56.9862,,,56.9862,,,,,,45.7089,,Energy
LTS,40,,DIST_DSL,,2042,,5.96069,5.96069,5.96069,5.96069,,,,97.424,54.1426,,,54.1426,,,,,,42.5058,,Energy
LTS,40,,DIST_DSL,,2043,,5.9292,5.9292,5.9292,5.9292,,,,95.6747,51.7373,,,51.7373,,,,,,39.7548,,Energy
LTS,40,,DIST_DSL,,2044,,5.85938,5.85938,5.85938,5.85938,,,,93.3283,49.1082,,,49.1082,,,,,,36.9332,,Energy
LTS,40,,DIST_DSL,,2045,,5.77458,5.77458,5.77458,5.77458,,,,90.7752,46.4774,,,46.4774,,,,,,34.2122,,Energy
LTS,40,,DIST_DSL,,2046,,5.69278,5.69278,5.69278,5.69278,,,,88.3042,43.9936,,,43.9936,,,,,,31.6961,,Energy
LTS,40,,DIST_DSL,,2047,,5.60781,5.60781,5.60781,5.60781,,,,85.8191,41.6031,,,41.6031,,,,,,29.3372,,Energy
LTS,40,,DIST_DSL,,2048,,5.52236,5.52236,5.52236,5.52236,,,,83.3617,39.3226,,,39.3226,,,,,,27.1402,,Energy
LTS,40,,DIST_DSL,,2049,,5.41985,5.41985,5.41985,5.41985,,,,80.6859,37.0345,,,37.0345,,,,,,25.0181,,Energy
LTS,40,,DIST_DSL,,2050,,5.2971,5.2971,5.2971,5.2971,,,,77.7556,34.7276,,,34.7276,,,,,,22.9614,,Energy
LTS,40,,DIST_DSL,,2051,,5.25078,5.25078,5.25078,5.25078,,,,75.9825,33.021,,,33.021,,,,,,21.3694,,Energy
LTS,40,,DIST_DSL,,2052,,5.20753,5.20753,5.20753,5.20753,,,,74.2729,31.408,,,31.408,,,,,,19.8939,,Energy
LTS,40,,DIST_DSL,,2053,,5.16595,5.16595,5.16595,5.16595,,,,72.6044,29.8749,,,29.8749,,,,,,18.5209,,Energy
LTS,40,,DIST_DSL,,2054,,5.11535,5.11535,5.11535,5.11535,,,,70.8281,28.3585,,,28.3585,,,,,,17.2074,,Energy
LTS,40,,DIST_DSL,,2055,,5.04685,5.04685,5.04685,5.04685,,,,68.829,26.8153,,,26.8153,,,,,,15.9255,,Energy
LTS,40,,DIST_GSL,,2021,,15.9914,15.9914,15.9914,15.9914,,,,388.333,383.064,,,383.064,,,,,,472.0212,,Energy
LTS,40,,DIST_GSL,,2022,,19.516,19.516,19.516,19.516,,,,473.922,454.891,,,454.891,,,,,,548.624,,Energy
