Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,Capex2025,FixedOpex2025,VarOpex2025,Opex2025,Externalities2025,Submodel
LTS,29,,DIST_DSL,,2021,,6.06368,6.06368,6.06368,6.06368,,,,114.71,113.154,,,113.154,,,,,,139.4307,,Energy
LTS,29,,DIST_DSL,,2022,,7.38624,7.38624,7.38624,7.38624,,,,142.986,137.245,,,137.245,,,,,,165.5242,,Energy
LTS,29,,DIST_DSL,,2023,,6.8985,6.8985,6.8985,6.8985,,,,135.5,126.554,,,126.554,,,,,,149.3888,,Energy
LTS,29,,DIST_DSL,,2024,,6.69992,6.69992,6.69992,6.69992,,,,132.795,120.684,,,120.684,,,,,,139.4348,,Energy
LTS,29,,DIST_DSL,,2025,,6.86415,6.86415,6.86415,6.86415,,,,136.627,120.82,,,120.82,,,,,,136.627,,Energy
LTS,29,,DIST_DSL,,2026,,7.02958,7.02958,7.02958,7.02958,,,,140.628,121.006,,,121.006,,,,,,133.9314,,Energy
LTS,29,,DIST_DSL,,2027,,7.40425,7.40425,7.40425,7.40425,,,,149.023,124.774,,,124.774,,,,,,135.1683,,Energy
LTS,29,,DIST_DSL,,2028,,7.68296,7.68296,7.68296,7.68296,,,,155.568,126.742,,,126.742,,,,,,134.3855,,Energy
LTS,29,,DIST_DSL,,2029,,8.01902,8.01902,8.01902,8.01902,,,,163.347,129.494,,,129.494,,,,,,134.386,,Energy
LTS,29,,DIST_DSL,,2030,,8.31917,8.31917,8.31917,8.31917,,,,170.474,131.501,,,131.501,,,,,,133.5708,,Energy
LTS,29,,DIST_DSL,,2031,,8.32047,8.32047,8.32047,8.32047,,,,171.512,128.736,,,128.736,,,,,,127.9849,,Energy
LTS,29,,DIST_DSL,,2032,,8.30309,8.30309,8.30309,8.30309,,,,172.165,125.742,,,125.742,,,,,,122.3545,,Energy
LTS,29,,DIST_DSL,,2033,,8.24102,8.24102,8.24102,8.24102,,,,171.88,122.15,,,122.15,,,,,,116.3351,,Energy
LTS,29,,DIST_DSL,,2034,,8.20179,8.20179,8.20179,8.20179,,,,172.06,118.983,,,118.983,,,,,,110.9114,,Energy
LTS,29,,DIST_DSL,,2035,,8.16902,8.16902,8.16902,8.16902,,,,172.366,115.981,,,115.981,,,,,,105.8178,,Energy
LTS,29,,DIST_DSL,,2036,,8.13073,8.13073,8.13073,8.13073,,,,172.547,112.974,,,112.974,,,,,,100.8847,,Energy
LTS,29,,DIST_DSL,,2037,,8.09057,8.09057,8.09057,8.09057,,,,172.679,110.013,,,110.013,,,,,,96.1541,,Energy
LTS,29,,DIST_DSL,,2038,,8.049,8.049,8.049,8.049,,,,172.771,107.105,,,107.105,,,,,,91.6242,,Energy
LTS,29,,DIST_DSL,,2039,,8.04424,8.04424,8.04424,8.04424,,,,173.647,104.746,,,104.746,,,,,,87.7035,,Energy
LTS,29,,DIST_DSL,,2040,,8.03892,8.03892,8.03892,8.03892,,,,174.511,102.43,,,102.43,,,,,,83.9428,,Energy
LTS,29,,DIST_DSL,,2041,,8.18913,8.18913,8.18913,8.18913,,,,178.768,102.101,,,102.101,,,,,,81.8957,,Energy
LTS,29,,DIST_DSL,,2042,,8.29534,8.29534,8.29534,8.29534,,,,182.095,101.198,,,101.198,,,,,,79.4474,,Energy
LTS,29,,DIST_DSL,,2043,,8.4503,8.4503,8.4503,8.4503,,,,186.525,100.866,,,100.866,,,,,,77.505,,Energy
