Strategy,Future.ID,Year,Technology,Fuel,Emission,AccumulatedNewCapacity,AnnualEmissions,AnnualFixedOperatingCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,AnnualVariableOperatingCost,CapitalInvestment,Demand,DiscountedCapitalInvestment,DiscountedOperatingCost,DiscountedSalvageValue,DiscountedTechnologyEmissionsPenalty,NewCapacity,OperatingCost,ProductionByTechnology,RateOfProductionByTechnologyByMode,SalvageValue,TotalCapacityAnnual,TotalDiscountedCost,TotalDiscountedCostByTechnology,TotalTechnologyAnnualActivity,UseByTechnology,Externalities2025,Capex2025,Opex2025,FixedOpex2025,VarOpex2025
LTS,91,2021,DIST_DSL,,,9.3252953,,,,,,,,,,,,,9.3252953,,,,,9.3252953,,,9.3252953,,,,,,
LTS,91,2022,DIST_DSL,,,10.088475,,,,,,,,,,,,,10.088475,,,,,10.088475,,,10.088475,,,,,,
LTS,91,2023,DIST_DSL,,,10.558755,,,,,,,,,,,,,10.558755,,,,,10.558755,,,10.558755,,,,,,
LTS,91,2024,DIST_DSL,,,10.76274,,,,,,,,,,,,,10.76274,,,,,10.76274,,,10.76274,,,,,,
LTS,91,2025,DIST_DSL,,,10.970848,,,,,,,,,,,,,10.970848,,,,,10.970848,,,10.970848,,,,,,
LTS,91,2026,DIST_DSL,,,11.116983,,,,,,,,,,,,,11.116983,,,,,11.116983,,,11.116983,,,,,,
LTS,91,2027,DIST_DSL,,,11.25153,,,,,,,,,,,,,11.25153,,,,,11.25153,,,11.25153,,,,,,
LTS,91,2028,DIST_DSL,,,11.439023,,,,,,,,,,,,,11.439023,,,,,11.439023,,,11.439023,,,,,,
LTS,91,2029,DIST_DSL,,,11.602437,,,,,,,,,,,,,11.602437,,,,,11.602437,,,11.602437,,,,,,
LTS,91,2030,DIST_DSL,,,11.72456,,,,,,,,,,,,,11.72456,,,,,11.72456,,,11.72456,,,,,,
LTS,91,2031,DIST_DSL,,,11.554205,,,,,,,,,,,,,11.554205,,,,,11.554205,,,11.554205,,,,,,
