Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2025,FixedOpex2025,Opex2025,Externalities2025,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP,VarOpex2025,AnnualVariableOperatingCost
BAU,39,,DIST_DSL,,2021,,6.06156,6.06156,6.06156,6.06156,,,,,,,114.67,113.114,,113.114,,,,,,,,,,,,,,,139.3821,,,,0.0016862243397447,0.0016862243397447,,,
BAU,39,,DIST_DSL,,2022,,7.38624,7.38624,7.38624,7.38624,,,,,,,142.986,137.245,,137.245,,,,,,,,,,,,,,,165.5242,,,,0.0020243225642042,0.0020243225642042,,,
BAU,39,,DIST_DSL,,2023,,6.8985,6.8985,6.8985,6.8985,,,,,,,135.5,126.554,,126.554,,,,,,,,,,,,,,,149.3888,,,,0.0019479305932922,0.0019479305932922,,,
BAU,39,,DIST_DSL,,2024,,6.69992,6.69992,6.69992,6.69992,,,,,,,132.795,120.684,,120.684,,,,,,,,,,,,,,,139.4348,,,,0.0018444868220135,0.0018444868220135,,,
BAU,39,,DIST_DSL,,2025,,6.94212,6.94212,6.94212,6.94212,,,,,,,138.179,122.192,,122.192,,,,,,,,,,,,,,,138.179,,,,0.0018543663125304,0.0018543663125304,,,
BAU,39,,DIST_DSL,,2026,,7.0667,7.0667,7.0667,7.0667,,,,,,,138.39,119.08,,119.08,,,,,,,,,,,,,,,131.8,,,,0.0017943940922184,0.0017943940922184,,,
BAU,39,,DIST_DSL,,2027,,7.15773,7.15773,7.15773,7.15773,,,,,,,138.025,115.565,,115.565,,,,,,,,,,,,,,,125.1927,,,,0.0017291414235262,0.0017291414235262,,,
BAU,39,,DIST_DSL,,2028,,7.32059,7.32059,7.32059,7.32059,,,,,,,138.97,113.22,,113.22,,,,,,,,,,,,,,,120.0475,,,,0.0016821063657256,0.0016821063657256,,,
BAU,39,,DIST_DSL,,2029,,7.48491,7.48491,7.48491,7.48491,,,,,,,139.844,110.861,,110.861,,,,,,,,,,,,,,,115.05,,,,0.0016354447322455,0.0016354447322455,,,
BAU,39,,DIST_DSL,,2030,,7.65217,7.65217,7.65217,7.65217,,,,,,,140.672,108.512,,108.512,,,,,,,,,,,,,,,110.2202,,,,0.0015894956157506,0.0015894956157506,,,
BAU,39,,DIST_DSL,,2031,,7.84243,7.84243,7.84243,7.84243,,,,,,,141.817,106.447,,106.447,,,,,,,,,,,,,,,105.826,,,,0.0015482447073791,0.0015482447073791,,,
BAU,39,,DIST_DSL,,2032,,8.02948,8.02948,8.02948,8.02948,,,,,,,142.791,104.289,,104.289,,,,,,,,,,,,,,,101.4789,,,,0.0015061623347106,0.0015061623347106,,,
BAU,39,,DIST_DSL,,2033,,8.21371,8.21371,8.21371,8.21371,,,,,,,143.603,102.055,,102.055,,,,,,,,,,,,,,,97.1962,,,,0.0014635046217042,0.0014635046217042,,,
BAU,39,,DIST_DSL,,2034,,8.39481,8.39481,8.39481,8.39481,,,,,,,144.251,99.752,,99.752,,,,,,,,,,,,,,,92.9855,,,,0.001420394741097,0.001420394741097,,,
BAU,39,,DIST_DSL,,2035,,8.57478,8.57478,8.57478,8.57478,,,,,,,144.771,97.4133,,97.4133,,,,,,,,,,,,,,,88.8768,,,,0.0013773091578893,0.0013773091578893,,,
BAU,39,,DIST_DSL,,2036,,8.80694,8.80694,8.80694,8.80694,,,,,,,146.048,95.6241,,95.6241,,,,,,,,,,,,,,,85.3912,,,,0.001342471617649,0.001342471617649,,,
