Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2025,FixedOpex2025,Opex2025,Externalities2025,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP,VarOpex2025,AnnualVariableOperatingCost
BAU,18,,DIST_DSL,,2021,,6.04962,6.04962,6.04962,6.04962,,,,,,,114.444,112.891,,112.891,,,,,,,,,,,,,,,139.1074,,,,0.0016829010058231,0.0016829010058231,,,
BAU,18,,DIST_DSL,,2022,,7.38624,7.38624,7.38624,7.38624,,,,,,,142.986,137.245,,137.245,,,,,,,,,,,,,,,165.5242,,,,0.0020243225642042,0.0020243225642042,,,
BAU,18,,DIST_DSL,,2023,,6.8985,6.8985,6.8985,6.8985,,,,,,,135.5,126.554,,126.554,,,,,,,,,,,,,,,149.3888,,,,0.0019479305932922,0.0019479305932922,,,
BAU,18,,DIST_DSL,,2024,,6.69992,6.69992,6.69992,6.69992,,,,,,,132.795,120.684,,120.684,,,,,,,,,,,,,,,139.4348,,,,0.0018444868220135,0.0018444868220135,,,
BAU,18,,DIST_DSL,,2025,,6.94212,6.94212,6.94212,6.94212,,,,,,,138.179,122.192,,122.192,,,,,,,,,,,,,,,138.179,,,,0.0018543663125304,0.0018543663125304,,,
BAU,18,,DIST_DSL,,2026,,7.0667,7.0667,7.0667,7.0667,,,,,,,141.162,121.465,,121.465,,,,,,,,,,,,,,,134.44,,,,0.0018303364414521,0.0018303364414521,,,
BAU,18,,DIST_DSL,,2027,,7.33624,7.33624,7.33624,7.33624,,,,,,,147.222,123.266,,123.266,,,,,,,,,,,,,,,133.5347,,,,0.0018443590743771,0.0018443590743771,,,
BAU,18,,DIST_DSL,,2028,,7.68275,7.68275,7.68275,7.68275,,,,,,,154.884,126.185,,126.185,,,,,,,,,,,,,,,133.7946,,,,0.0018747309946013,0.0018747309946013,,,
BAU,18,,DIST_DSL,,2029,,8.0402,8.0402,8.0402,8.0402,,,,,,,162.832,129.085,,129.085,,,,,,,,,,,,,,,133.9623,,,,0.0019042843600908,0.0019042843600908,,,
BAU,18,,DIST_DSL,,2030,,8.40307,8.40307,8.40307,8.40307,,,,,,,170.955,131.872,,131.872,,,,,,,,,,,,,,,133.9477,,,,0.0019316724713729,0.0019316724713729,,,
BAU,18,,DIST_DSL,,2031,,8.79676,8.79676,8.79676,8.79676,,,,,,,179.776,134.938,,134.938,,,,,,,,,,,,,,,134.1516,,,,0.0019626508034856,0.0019626508034856,,,
BAU,18,,DIST_DSL,,2032,,9.19252,9.19252,9.19252,9.19252,,,,,,,188.711,137.827,,137.827,,,,,,,,,,,,,,,134.1134,,,,0.0019905274873995,0.0019905274873995,,,
BAU,18,,DIST_DSL,,2033,,9.59168,9.59168,9.59168,9.59168,,,,,,,197.79,140.564,,140.564,,,,,,,,,,,,,,,133.8721,,,,0.0020157419475316,0.0020157419475316,,,
BAU,18,,DIST_DSL,,2034,,9.9937,9.9937,9.9937,9.9937,,,,,,,207.001,143.145,,143.145,,,,,,,,,,,,,,,133.4347,,,,0.0020382745717202,0.0020382745717202,,,
BAU,18,,DIST_DSL,,2035,,10.3995,10.3995,10.3995,10.3995,,,,,,,216.366,145.588,,145.588,,,,,,,,,,,,,,,132.83,,,,0.0020584432544857,0.0020584432544857,,,
BAU,18,,DIST_DSL,,2036,,10.8701,10.8701,10.8701,10.8701,,,,,,,227.159,148.731,,148.731,,,,,,,,,,,,,,,132.8152,,,,0.0020880431586549,0.0020880431586549,,,
BAU,18,,DIST_DSL,,2037,,11.3944,11.3944,11.3944,11.3944,,,,,,,239.166,152.372,,152.372,,,,,,,,,,,,,,,133.1766,,,,0.0021240689134122,0.0021240689134122,,,
BAU,18,,DIST_DSL,,2038,,11.874,11.874,11.874,11.874,,,,,,,250.327,155.184,,155.184,,,,,,,,,,,,,,,132.7538,,,,0.0021480109818905,0.0021480109818905,,,
BAU,18,,DIST_DSL,,2039,,12.3562,12.3562,12.3562,12.3562,,,,,,,261.632,157.82,,157.82,,,,,,,,,,,,,,,132.1419,,,,0.0021690986485783,0.0021690986485783,,,
BAU,18,,DIST_DSL,,2040,,12.8429,12.8429,12.8429,12.8429,,,,,,,273.123,160.311,,160.311,,,,,,,,,,,,,,,131.3768,,,,0.0021877936461143,0.0021877936461143,,,
BAU,18,,DIST_DSL,,2041,,13.514,13.514,13.514,13.514,,,,,,,288.641,164.853,,164.853,,,,,,,,,,,,,,,132.2298,,,,0.0022339103640068,0.0022339103640068,,,
BAU,18,,DIST_DSL,,2042,,14.1962,14.1962,14.1962,14.1962,,,,,,,304.52,169.235,,169.235,,,,,,,,,,,,,,,132.8611,,,,0.0022771056640806,0.0022771056640806,,,
BAU,18,,DIST_DSL,,2043,,14.8938,14.8938,14.8938,14.8938,,,,,,,320.857,173.507,,173.507,,,,,,,,,,,,,,,133.3227,,,,0.0023181339152456,0.0023181339152456,,,
BAU,18,,DIST_DSL,,2044,,15.6046,15.6046,15.6046,15.6046,,,,,,,337.609,177.646,,177.646,,,,,,,,,,,,,,,133.6033,,,,0.0023566802261183,0.0023566802261183,,,
BAU,18,,DIST_DSL,,2045,,16.3297,16.3297,16.3297,16.3297,,,,,,,354.802,181.66,,181.66,,,,,,,,,,,,,,,133.7211,,,,0.0023929429320125,0.0023929429320125,,,
BAU,18,,DIST_DSL,,2046,,17.1246,17.1246,17.1246,17.1246,,,,,,,373.652,186.155,,186.155,,,,,,,,,,,,,,,134.1195,,,,0.0024348557290684,0.0024348557290684,,,
BAU,18,,DIST_DSL,,2047,,17.9442,17.9442,17.9442,17.9442,,,,,,,393.189,190.609,,190.609,,,,,,,,,,,,,,,134.4116,,,,0.002475522747628,0.002475522747628,,,
BAU,18,,DIST_DSL,,2048,,18.7815,18.7815,18.7815,18.7815,,,,,,,413.268,194.943,,194.943,,,,,,,,,,,,,,,134.5482,,,,0.0025139519955047,0.0025139519955047,,,
BAU,18,,DIST_DSL,,2049,,19.6396,19.6396,19.6396,19.6396,,,,,,,433.96,199.186,,199.186,,,,,,,,,,,,,,,134.5571,,,,0.0025505541155112,0.0025505541155112,,,
BAU,18,,DIST_DSL,,2050,,20.5104,20.5104,20.5104,20.5104,,,,,,,455.093,203.256,,203.256,,,,,,,,,,,,,,,134.3902,,,,0.0025843101739953,0.0025843101739953,,,
BAU,18,,DIST_DSL,,2051,,21.315,21.315,21.315,21.315,,,,,,,474.91,206.389,,206.389,,,,,,,,,,,,,,,133.564,,,,0.0026056461415561,0.0026056461415561,,,
BAU,18,,DIST_DSL,,2052,,22.1422,22.1422,22.1422,22.1422,,,,,,,495.383,209.484,,209.484,,,,,,,,,,,,,,,132.6875,,,,0.0026260613060772,0.0026260613060772,,,
BAU,18,,DIST_DSL,,2053,,22.9927,22.9927,22.9927,22.9927,,,,,,,516.53,212.539,,212.539,,,,,,,,,,,,,,,131.7635,,,,0.0026455681410867,0.0026455681410867,,,
BAU,18,,DIST_DSL,,2054,,23.8682,23.8682,23.8682,23.8682,,,,,,,538.399,215.567,,215.567,,,,,,,,,,,,,,,130.8021,,,,0.0026643255291712,0.0026643255291712,,,
BAU,18,,DIST_DSL,,2055,,24.7672,24.7672,24.7672,24.7672,,,,,,,560.962,218.547,,218.547,,,,,,,,,,,,,,,129.794,,,,0.0026821071525205,0.0026821071525205,,,
BAU,18,,DIST_GSL,,2021,,16.0059,16.0059,16.0059,16.0059,,,,,,,388.684,383.41,,383.41,,,,,,,,,,,,,,,472.4478,,,,0.0057156049644138,0.0057156049644138,,,
BAU,18,,DIST_GSL,,2022,,19.516,19.516,19.516,19.516,,,,,,,473.922,454.891,,454.891,,,,,,,,,,,,,,,548.624,,,,0.006709544978339,0.006709544978339,,,
BAU,18,,DIST_GSL,,2023,,20.3964,20.3964,20.3964,20.3964,,,,,,,433.542,404.916,,404.916,,,,,,,,,,,,,,,477.9801,,,,0.0062325440979859,0.0062325440979859,,,
BAU,18,,DIST_GSL,,2024,,20.8674,20.8674,20.8674,20.8674,,,,,,,402.721,365.993,,365.993,,,,,,,,,,,,,,,422.8571,,,,0.0055936863394565,0.0055936863394565,,,
BAU,18,,DIST_GSL,,2025,,21.352,21.352,21.352,21.352,,,,,,,384.913,340.38,,340.38,,,,,,,,,,,,,,,384.913,,,,0.0051655439716239,0.0051655439716239,,,
BAU,18,,DIST_GSL,,2026,,21.7438,21.7438,21.7438,21.7438,,,,,,,388.94,334.67,,334.67,,,,,,,,,,,,,,,370.419,,,,0.0050430785589493,0.0050430785589493,,,
