Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2025,FixedOpex2025,VarOpex2025,Opex2025,Externalities2025,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP
BAU,24,,NO_CONTR_OD,,2021,,0.7188,0.7188,0.7188,0.7188,,,,,,,31.7746,30.5751,31.7746,,114.464,,,,87.1795,83.8885,,,,,,,,,,38.6811,38.6811,,,,nan,nan,
BAU,24,,NO_CONTR_OD,,2022,,0.7266,0.7266,0.7266,0.7266,,,,,,,32.1194,28.6175,32.1194,,106.326,,,,87.2182,77.709,,,,,,,,,,37.2247,37.2247,,,,nan,nan,
BAU,24,,NO_CONTR_OD,,2023,,0.7345,0.7345,0.7345,0.7345,,,,,,,32.4686,26.7857,32.4686,,98.7596,,,,87.2437,71.9738,,,,,,,,,,35.8239,35.8239,,,,nan,nan,
BAU,24,,NO_CONTR_OD,,2024,,0.7423,0.7423,0.7423,0.7423,,,,,,,32.8134,25.065,32.8134,,91.6884,,,,87.2188,66.6234,,,,,,,,,,34.4672,34.4672,,,,nan,nan,
BAU,24,,NO_CONTR_OD,,2025,,0.7502,0.7502,0.7502,0.7502,,,,,,,33.1626,23.4553,33.1626,,85.1021,,,,87.1601,61.6468,,,,,,,,,,33.1626,33.1626,,,,nan,nan,
BAU,24,,NO_CONTR_OD,,2026,,0.743581,0.743581,0.743581,0.743581,,,,,,,32.87,21.5263,32.87,,77.5773,,,,85.5883,56.051,,,,,,,,,,31.2928,31.2928,,,,nan,nan,
BAU,24,,NO_CONTR_OD,,2027,,0.731005,0.731005,0.731005,0.731005,,,,,,,32.3141,19.5946,32.3141,,70.1236,,,,83.3287,50.529,,,,,,,,,,29.2875,29.2875,,,,nan,nan,
BAU,24,,NO_CONTR_OD,,2028,,0.718333,0.718333,0.718333,0.718333,,,,,,,31.7539,17.8287,31.7539,,63.3501,,,,81.0763,45.5214,,,,,,,,,,27.3989,27.3989,,,,nan,nan,
BAU,24,,NO_CONTR_OD,,2029,,0.705755,0.705755,0.705755,0.705755,,,,,,,31.1979,16.219,31.1979,,57.2124,,,,78.8526,40.9934,,,,,,,,,,25.6275,25.6275,,,,nan,nan,
BAU,24,,NO_CONTR_OD,,2030,,0.693086,0.693086,0.693086,0.693086,,,,,,,30.6378,14.748,30.6378,,51.6365,,,,76.6332,36.8885,,,,,,,,,,23.9598,23.9598,,,,nan,nan,
