Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2025,FixedOpex2025,VarOpex2025,Opex2025,Externalities2025,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP
BAU,38,,NO_CONTR_OD,,2021,,0.7188,0.7188,0.7188,0.7188,,,,,,,31.7746,30.5751,31.7746,,114.464,,,,87.1795,83.8885,,,,,,,,,,38.6811,38.6811,,,,nan,nan,
BAU,38,,NO_CONTR_OD,,2022,,0.7266,0.7266,0.7266,0.7266,,,,,,,32.1194,28.6175,32.1194,,106.326,,,,87.2182,77.709,,,,,,,,,,37.2247,37.2247,,,,nan,nan,
BAU,38,,NO_CONTR_OD,,2023,,0.7345,0.7345,0.7345,0.7345,,,,,,,32.4686,26.7857,32.4686,,98.7596,,,,87.2437,71.9738,,,,,,,,,,35.8239,35.8239,,,,nan,nan,
BAU,38,,NO_CONTR_OD,,2024,,0.7423,0.7423,0.7423,0.7423,,,,,,,32.8134,25.065,32.8134,,91.6884,,,,87.2188,66.6234,,,,,,,,,,34.4672,34.4672,,,,nan,nan,
BAU,38,,NO_CONTR_OD,,2025,,0.7502,0.7502,0.7502,0.7502,,,,,,,33.1626,23.4553,33.1626,,85.1021,,,,87.1601,61.6468,,,,,,,,,,33.1626,33.1626,,,,nan,nan,
BAU,38,,NO_CONTR_OD,,2026,,0.745147,0.745147,0.745147,0.745147,,,,,,,32.9392,21.5716,32.9392,,77.7407,,,,85.7685,56.1691,,,,,,,,,,31.3587,31.3587,,,,nan,nan,
BAU,38,,NO_CONTR_OD,,2027,,0.734136,0.734136,0.734136,0.734136,,,,,,,32.4525,19.6786,32.4525,,70.424,,,,83.6857,50.7454,,,,,,,,,,29.413,29.413,,,,nan,nan,
BAU,38,,NO_CONTR_OD,,2028,,0.72303,0.72303,0.72303,0.72303,,,,,,,31.9615,17.9453,31.9615,,63.7643,,,,81.6065,45.8191,,,,,,,,,,27.578,27.578,,,,nan,nan,
BAU,38,,NO_CONTR_OD,,2029,,0.712018,0.712018,0.712018,0.712018,,,,,,,31.4748,16.3629,31.4748,,57.7201,,,,79.5524,41.3572,,,,,,,,,,25.855,25.855,,,,nan,nan,
BAU,38,,NO_CONTR_OD,,2030,,0.700914,0.700914,0.700914,0.700914,,,,,,,30.9839,14.9146,30.9839,,52.2198,,,,77.4988,37.3052,,,,,,,,,,24.2305,24.2305,,,,nan,nan,
BAU,38,,NO_CONTR_OD,,2031,,0.689849,0.689849,0.689849,0.689849,,,,,,,30.4948,13.5918,30.4948,,47.2967,,,,75.6212,33.705,,,,,,,,,,22.7037,22.7037,,,,nan,nan,
BAU,38,,NO_CONTR_OD,,2032,,0.67887,0.67887,0.67887,0.67887,,,,,,,30.0095,12.3847,30.0095,,42.8212,,,,73.7511,30.4365,,,,,,,,,,21.2704,21.2704,,,,nan,nan,
BAU,38,,NO_CONTR_OD,,2033,,0.667804,0.667804,0.667804,0.667804,,,,,,,29.5203,11.2804,29.5203,,38.7435,,,,71.8698,27.4631,,,,,,,,,,19.9197,19.9197,,,,nan,nan,
BAU,38,,NO_CONTR_OD,,2034,,0.656738,0.656738,0.656738,0.656738,,,,,,,29.0311,10.2717,29.0311,,35.0357,,,,69.9909,24.764,,,,,,,,,,18.6497,18.6497,,,,nan,nan,
BAU,38,,NO_CONTR_OD,,2035,,0.645673,0.645673,0.645673,0.645673,,,,,,,28.542,9.35061,28.542,,31.6664,,,,68.1171,22.3158,,,,,,,,,,17.4557,17.4557,,,,nan,nan,
BAU,38,,NO_CONTR_OD,,2036,,0.634633,0.634633,0.634633,0.634633,,,,,,,28.054,8.50993,28.054,,28.6449,,,,66.3773,20.135,,,,,,,,,,16.334,16.334,,,,nan,nan,
BAU,38,,NO_CONTR_OD,,2037,,0.623592,0.623592,0.623592,0.623592,,,,,,,27.5659,7.74248,27.5659,,25.8953,,,,64.6301,18.1528,,,,,,,,,,15.2797,15.2797,,,,nan,nan,
BAU,38,,NO_CONTR_OD,,2038,,0.612551,0.612551,0.612551,0.612551,,,,,,,27.0778,7.04203,27.0778,,23.3969,,,,62.8871,16.3548,,,,,,,,,,14.289,14.289,,,,nan,nan,
BAU,38,,NO_CONTR_OD,,2039,,0.601435,0.601435,0.601435,0.601435,,,,,,,26.5864,6.40208,26.5864,,21.1255,,,,61.1433,14.7234,,,,,,,,,,13.3565,13.3565,,,,nan,nan,
BAU,38,,NO_CONTR_OD,,2040,,0.590394,0.590394,0.590394,0.590394,,,,,,,26.0984,5.81903,26.0984,,19.0662,,,,59.4138,13.2472,,,,,,,,,,12.4823,12.4823,,,,nan,nan,
BAU,38,,NO_CONTR_OD,,2041,,0.579336,0.579336,0.579336,0.579336,,,,,,,25.6096,5.28707,25.6096,,17.2179,,,,57.7906,11.9308,,,,,,,,,,11.6608,11.6608,,,,nan,nan,
BAU,38,,NO_CONTR_OD,,2042,,0.568279,0.568279,0.568279,0.568279,,,,,,,25.1208,4.802,25.1208,,15.539,,,,56.1687,10.737,,,,,,,,,,10.8894,10.8894,,,,nan,nan,
BAU,38,,NO_CONTR_OD,,2043,,0.557221,0.557221,0.557221,0.557221,,,,,,,24.632,4.35978,24.632,,14.0145,,,,54.5475,9.65473,,,,,,,,,,10.1652,10.1652,,,,nan,nan,
BAU,38,,NO_CONTR_OD,,2044,,0.546164,0.546164,0.546164,0.546164,,,,,,,24.1432,3.95673,24.1432,,12.6313,,,,52.9305,8.67457,,,,,,,,,,9.4854,9.4854,,,,nan,nan,
BAU,38,,NO_CONTR_OD,,2045,,0.535171,0.535171,0.535171,0.535171,,,,,,,23.6573,3.5899,23.6573,,11.379,,,,51.33,7.78913,,,,,,,,,,8.8485,8.8485,,,,nan,nan,
BAU,38,,NO_CONTR_OD,,2046,,0.524056,0.524056,0.524056,0.524056,,,,,,,23.1659,3.25494,23.1659,,10.2524,,,,49.8021,6.99748,,,,,,,,,,8.249,8.249,,,,nan,nan,
BAU,38,,NO_CONTR_OD,,2047,,0.513005,0.513005,0.513005,0.513005,,,,,,,22.6774,2.95028,22.6774,,9.23253,,,,48.2887,6.28226,,,,,,,,,,7.6876,7.6876,,,,nan,nan,
BAU,38,,NO_CONTR_OD,,2048,,0.501953,0.501953,0.501953,0.501953,,,,,,,22.1889,2.67289,22.1889,,8.30883,,,,46.7864,5.63594,,,,,,,,,,7.1611,7.1611,,,,nan,nan,
BAU,38,,NO_CONTR_OD,,2049,,0.490902,0.490902,0.490902,0.490902,,,,,,,21.7003,2.42041,21.7003,,7.47233,,,,45.2932,5.05192,,,,,,,,,,6.6673,6.6673,,,,nan,nan,
BAU,38,,NO_CONTR_OD,,2050,,0.479851,0.479851,0.479851,0.479851,,,,,,,21.2118,2.19067,21.2118,,6.7157,,,,43.8149,4.52503,,,,,,,,,,6.2045,6.2045,,,,nan,nan,
BAU,38,,NO_CONTR_OD,,2051,,0.4688,0.4688,0.4688,0.4688,,,,,,,20.7233,1.98168,20.7233,,6.03185,,,,42.3543,4.05017,,,,,,,,,,5.7708,5.7708,,,,nan,nan,
BAU,38,,NO_CONTR_OD,,2052,,0.457748,0.457748,0.457748,0.457748,,,,,,,20.2348,1.79164,20.2348,,5.41358,,,,40.9062,3.62194,,,,,,,,,,5.3644,5.3644,,,,nan,nan,
BAU,38,,NO_CONTR_OD,,2053,,0.446697,0.446697,0.446697,0.446697,,,,,,,19.7462,1.61887,19.7462,,4.85465,,,,39.4686,3.23578,,,,,,,,,,4.9837,4.9837,,,,nan,nan,
BAU,38,,NO_CONTR_OD,,2054,,0.435645,0.435645,0.435645,0.435645,,,,,,,19.2577,1.46187,19.2577,,4.34958,,,,38.0408,2.88771,,,,,,,,,,4.6272,4.6272,,,,nan,nan,
BAU,38,,NO_CONTR_OD,,2055,,0.424593,0.424593,0.424593,0.424593,,,,,,,18.7691,1.31924,18.7691,,3.89364,,,,36.6264,2.57439,,,,,,,,,,4.2934,4.2934,,,,nan,nan,
BAU,38,,OPEN_BURN,,2021,,0.3884,0.3884,0.3884,0.3884,,,,,,,,,,,32.1078,,,,33.3674,32.1078,,,,,,,,,,,,,,,,,
BAU,38,,OPEN_BURN,,2022,,0.3926,0.3926,0.3926,0.3926,,,,,,,,,,,29.7416,,,,33.381,29.7416,,,,,,,,,,,,,,,,,
BAU,38,,OPEN_BURN,,2023,,0.3968,0.3968,0.3968,0.3968,,,,,,,,,,,27.5418,,,,33.385,27.5418,,,,,,,,,,,,,,,,,
BAU,38,,OPEN_BURN,,2024,,0.4011,0.4011,0.4011,0.4011,,,,,,,,,,,25.4999,,,,33.3827,25.4999,,,,,,,,,,,,,,,,,
BAU,38,,OPEN_BURN,,2025,,0.4054,0.4054,0.4054,0.4054,,,,,,,,,,,23.5969,,,,33.3628,23.5969,,,,,,,,,,,,,,,,,
BAU,38,,OPEN_BURN,,2026,,0.402627,0.402627,0.402627,0.402627,,,,,,,,,,,21.4979,,,,32.8267,21.4979,,,,,,,,,,,,,,,,,
BAU,38,,OPEN_BURN,,2027,,0.396682,0.396682,0.396682,0.396682,,,,,,,,,,,19.4223,,,,32.0299,19.4223,,,,,,,,,,,,,,,,,
BAU,38,,OPEN_BURN,,2028,,0.390735,0.390735,0.390735,0.390735,,,,,,,,,,,17.5392,,,,31.2384,17.5392,,,,,,,,,,,,,,,,,
BAU,38,,OPEN_BURN,,2029,,0.384696,0.384696,0.384696,0.384696,,,,,,,,,,,15.8276,,,,30.4451,15.8276,,,,,,,,,,,,,,,,,
BAU,38,,OPEN_BURN,,2030,,0.378749,0.378749,0.378749,0.378749,,,,,,,,,,,14.2789,,,,29.6633,14.2789,,,,,,,,,,,,,,,,,
BAU,38,,OPEN_BURN,,2031,,0.372789,0.372789,0.372789,0.372789,,,,,,,,,,,12.9015,,,,28.9461,12.9015,,,,,,,,,,,,,,,,,
BAU,38,,OPEN_BURN,,2032,,0.366829,0.366829,0.366829,0.366829,,,,,,,,,,,11.6496,,,,28.2282,11.6496,,,,,,,,,,,,,,,,,
BAU,38,,OPEN_BURN,,2033,,0.360784,0.360784,0.360784,0.360784,,,,,,,,,,,10.5096,,,,27.5031,10.5096,,,,,,,,,,,,,,,,,
BAU,38,,OPEN_BURN,,2034,,0.354825,0.354825,0.354825,0.354825,,,,,,,,,,,9.4772,,,,26.7856,9.4772,,,,,,,,,,,,,,,,,
BAU,38,,OPEN_BURN,,2035,,0.348865,0.348865,0.348865,0.348865,,,,,,,,,,,8.5407,,,,26.0698,8.5407,,,,,,,,,,,,,,,,,
BAU,38,,OPEN_BURN,,2036,,0.342926,0.342926,0.342926,0.342926,,,,,,,,,,,7.70666,,,,25.4059,7.70666,,,,,,,,,,,,,,,,,
BAU,38,,OPEN_BURN,,2037,,0.336985,0.336985,0.336985,0.336985,,,,,,,,,,,6.9485,,,,24.739,6.9485,,,,,,,,,,,,,,,,,
