Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2025,FixedOpex2025,Opex2025,Externalities2025,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP,VarOpex2025,AnnualVariableOperatingCost
LTS,53,,DIST_DSL,,2021,,6.06368,6.06368,6.06368,6.06368,,,,,,,114.71,113.154,,113.154,,,,,,,,,,,,,,,139.4307,,,,0.0016868125404387,0.0016868125404387,,,
LTS,53,,DIST_DSL,,2022,,7.38624,7.38624,7.38624,7.38624,,,,,,,142.986,137.245,,137.245,,,,,,,,,,,,,,,165.5242,,,,0.0020243225642042,0.0020243225642042,,,
LTS,53,,DIST_DSL,,2023,,6.8985,6.8985,6.8985,6.8985,,,,,,,135.5,126.554,,126.554,,,,,,,,,,,,,,,149.3888,,,,0.0019479305932922,0.0019479305932922,,,
LTS,53,,DIST_DSL,,2024,,6.69992,6.69992,6.69992,6.69992,,,,,,,132.795,120.684,,120.684,,,,,,,,,,,,,,,139.4348,,,,0.0018444868220135,0.0018444868220135,,,
LTS,53,,DIST_DSL,,2025,,6.86415,6.86415,6.86415,6.86415,,,,,,,136.627,120.82,,120.82,,,,,,,,,,,,,,,136.627,,,,0.0018335384261146,0.0018335384261146,,,
LTS,53,,DIST_DSL,,2026,,7.02958,7.02958,7.02958,7.02958,,,,,,,141.245,121.537,,121.537,,,,,,,,,,,,,,,134.519,,,,0.0018314127522713,0.0018314127522713,,,
LTS,53,,DIST_DSL,,2027,,7.32858,7.32858,7.32858,7.32858,,,,,,,148.787,124.576,,124.576,,,,,,,,,,,,,,,134.9542,,,,0.0018639652234386,0.0018639652234386,,,
LTS,53,,DIST_DSL,,2028,,7.52806,7.52806,7.52806,7.52806,,,,,,,154.414,125.802,,125.802,,,,,,,,,,,,,,,133.3886,,,,0.0018690424216357,0.0018690424216357,,,
LTS,53,,DIST_DSL,,2029,,7.78367,7.78367,7.78367,7.78367,,,,,,,161.287,127.86,,127.86,,,,,,,,,,,,,,,132.6912,,,,0.0018862164001588,0.0018862164001588,,,
LTS,53,,DIST_DSL,,2030,,8.00083,8.00083,8.00083,8.00083,,,,,,,167.463,129.178,,129.178,,,,,,,,,,,,,,,131.2116,,,,0.0018922158978752,0.0018922158978752,,,
LTS,53,,DIST_DSL,,2031,,7.91986,7.91986,7.91986,7.91986,,,,,,,167.427,125.669,,125.669,,,,,,,,,,,,,,,124.9366,,,,0.0018278349729879,0.0018278349729879,,,
LTS,53,,DIST_DSL,,2032,,7.82092,7.82092,7.82092,7.82092,,,,,,,166.973,121.951,,121.951,,,,,,,,,,,,,,,118.6646,,,,0.0017612353943915,0.0017612353943915,,,
LTS,53,,DIST_DSL,,2033,,7.67631,7.67631,7.67631,7.67631,,,,,,,165.494,117.612,,117.612,,,,,,,,,,,,,,,112.0129,,,,0.0016866038007427,0.0016866038007427,,,
LTS,53,,DIST_DSL,,2034,,7.55595,7.55595,7.55595,7.55595,,,,,,,164.482,113.742,,113.742,,,,,,,,,,,,,,,106.0266,,,,0.0016196040981382,0.0016196040981382,,,
LTS,53,,DIST_DSL,,2035,,7.44145,7.44145,7.44145,7.44145,,,,,,,163.547,110.048,,110.048,,,,,,,,,,,,,,,100.4037,,,,0.0015559396149158,0.0015559396149158,,,
LTS,53,,DIST_DSL,,2036,,7.31672,7.31672,7.31672,7.31672,,,,,,,162.339,106.29,,106.29,,,,,,,,,,,,,,,94.9163,,,,0.0014922194273384,0.0014922194273384,,,
LTS,53,,DIST_DSL,,2037,,7.19168,7.19168,7.19168,7.19168,,,,,,,161.071,102.617,,102.617,,,,,,,,,,,,,,,89.6904,,,,0.0014304966517801,0.0014304966517801,,,
LTS,53,,DIST_DSL,,2038,,7.06444,7.06444,7.06444,7.06444,,,,,,,159.701,99.0025,,99.0025,,,,,,,,,,,,,,,84.6929,,,,0.0013703666897928,0.0013703666897928,,,
LTS,53,,DIST_DSL,,2039,,6.97433,6.97433,6.97433,6.97433,,,,,,,159.124,95.9862,,95.9862,,,,,,,,,,,,,,,80.3684,,,,0.0013192421314546,0.0013192421314546,,,
LTS,53,,DIST_DSL,,2040,,6.88012,6.88012,6.88012,6.88012,,,,,,,158.416,92.9834,,92.9834,,,,,,,,,,,,,,,76.2008,,,,0.0012689588400887,0.0012689588400887,,,
LTS,53,,DIST_DSL,,2041,,6.92619,6.92619,6.92619,6.92619,,,,,,,160.927,91.9114,,91.9114,,,,,,,,,,,,,,,73.7225,,,,0.0012454809087725,0.0012454809087725,,,
LTS,53,,DIST_DSL,,2042,,6.92802,6.92802,6.92802,6.92802,,,,,,,162.421,90.2642,,90.2642,,,,,,,,,,,,,,,70.8637,,,,0.0012145349224788,0.0012145349224788,,,
LTS,53,,DIST_DSL,,2043,,6.97264,6.97264,6.97264,6.97264,,,,,,,164.927,89.1866,,89.1866,,,,,,,,,,,,,,,68.5306,,,,0.001191569157467,0.001191569157467,,,
