Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2025,FixedOpex2025,VarOpex2025,Opex2025,Externalities2025,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP
BAU,43,,NO_CONTR_OD,,2021,,0.7188,0.7188,0.7188,0.7188,,,,,,,31.7746,30.5751,31.7746,,114.464,,,,87.1795,83.8885,,,,,,,,,,38.6811,38.6811,,,,nan,nan,
BAU,43,,NO_CONTR_OD,,2022,,0.7266,0.7266,0.7266,0.7266,,,,,,,32.1194,28.6175,32.1194,,106.326,,,,87.2182,77.709,,,,,,,,,,37.2247,37.2247,,,,nan,nan,
BAU,43,,NO_CONTR_OD,,2023,,0.7345,0.7345,0.7345,0.7345,,,,,,,32.4686,26.7857,32.4686,,98.7596,,,,87.2437,71.9738,,,,,,,,,,35.8239,35.8239,,,,nan,nan,
BAU,43,,NO_CONTR_OD,,2024,,0.7423,0.7423,0.7423,0.7423,,,,,,,32.8134,25.065,32.8134,,91.6884,,,,87.2188,66.6234,,,,,,,,,,34.4672,34.4672,,,,nan,nan,
BAU,43,,NO_CONTR_OD,,2025,,0.7502,0.7502,0.7502,0.7502,,,,,,,33.1626,23.4553,33.1626,,85.1021,,,,87.1601,61.6468,,,,,,,,,,33.1626,33.1626,,,,nan,nan,
BAU,43,,NO_CONTR_OD,,2026,,0.759413,0.759413,0.759413,0.759413,,,,,,,33.5699,21.9846,33.5699,,79.2291,,,,87.4107,57.2445,,,,,,,,,,31.9592,31.9592,,,,nan,nan,
BAU,43,,NO_CONTR_OD,,2027,,0.762672,0.762672,0.762672,0.762672,,,,,,,33.7139,20.4435,33.7139,,73.1614,,,,86.9386,52.7179,,,,,,,,,,30.5562,30.5562,,,,nan,nan,
BAU,43,,NO_CONTR_OD,,2028,,0.76583,0.76583,0.76583,0.76583,,,,,,,33.8535,19.0075,33.8535,,67.5389,,,,86.4372,48.5314,,,,,,,,,,29.2105,29.2105,,,,nan,nan,
BAU,43,,NO_CONTR_OD,,2029,,0.769088,0.769088,0.769088,0.769088,,,,,,,33.9975,17.6744,33.9975,,62.3465,,,,85.9287,44.6721,,,,,,,,,,27.9272,27.9272,,,,nan,nan,
BAU,43,,NO_CONTR_OD,,2030,,0.772247,0.772247,0.772247,0.772247,,,,,,,34.1372,16.4324,34.1372,,57.5342,,,,85.3859,41.1018,,,,,,,,,,26.6965,26.6965,,,,nan,nan,
BAU,43,,NO_CONTR_OD,,2031,,0.775447,0.775447,0.775447,0.775447,,,,,,,34.2786,15.2783,34.2786,,53.1654,,,,85.0044,37.8871,,,,,,,,,,25.5208,25.5208,,,,nan,nan,
BAU,43,,NO_CONTR_OD,,2032,,0.778745,0.778745,0.778745,0.778745,,,,,,,34.4244,14.2067,34.4244,,49.121,,,,84.6013,34.9143,,,,,,,,,,24.3996,24.3996,,,,nan,nan,
BAU,43,,NO_CONTR_OD,,2033,,0.781945,0.781945,0.781945,0.781945,,,,,,,34.5659,13.2084,34.5659,,45.3655,,,,84.1537,32.1571,,,,,,,,,,23.3244,23.3244,,,,nan,nan,
BAU,43,,NO_CONTR_OD,,2034,,0.785144,0.785144,0.785144,0.785144,,,,,,,34.7073,12.2801,34.7073,,41.8859,,,,83.6756,29.6059,,,,,,,,,,22.2961,22.2961,,,,nan,nan,
BAU,43,,NO_CONTR_OD,,2035,,0.788344,0.788344,0.788344,0.788344,,,,,,,34.8487,11.4168,34.8487,,38.6635,,,,83.1685,27.2467,,,,,,,,,,21.3127,21.3127,,,,nan,nan,
BAU,43,,NO_CONTR_OD,,2036,,0.791574,0.791574,0.791574,0.791574,,,,,,,34.9915,10.6144,34.9915,,35.7286,,,,82.792,25.1143,,,,,,,,,,20.3733,20.3733,,,,nan,nan,
BAU,43,,NO_CONTR_OD,,2037,,0.794804,0.794804,0.794804,0.794804,,,,,,,35.1343,9.86824,35.1343,,33.005,,,,82.3748,23.1368,,,,,,,,,,19.4749,19.4749,,,,nan,nan,
BAU,43,,NO_CONTR_OD,,2038,,0.798034,0.798034,0.798034,0.798034,,,,,,,35.2771,9.17439,35.2771,,30.4815,,,,81.9296,21.3071,,,,,,,,,,18.6158,18.6158,,,,nan,nan,
BAU,43,,NO_CONTR_OD,,2039,,0.801166,0.801166,0.801166,0.801166,,,,,,,35.4156,8.52814,35.4156,,28.1411,,,,81.4484,19.613,,,,,,,,,,17.7922,17.7922,,,,nan,nan,
BAU,43,,NO_CONTR_OD,,2040,,0.804396,0.804396,0.804396,0.804396,,,,,,,35.5583,7.92827,35.5583,,25.9772,,,,80.9496,18.0489,,,,,,,,,,17.0067,17.0067,,,,nan,nan,
BAU,43,,NO_CONTR_OD,,2041,,0.807603,0.807603,0.807603,0.807603,,,,,,,35.7001,7.37026,35.7001,,24.002,,,,80.5609,16.6317,,,,,,,,,,16.2553,16.2553,,,,nan,nan,
BAU,43,,NO_CONTR_OD,,2042,,0.81081,0.81081,0.81081,0.81081,,,,,,,35.8419,6.85141,35.8419,,22.1708,,,,80.1406,15.3194,,,,,,,,,,15.5368,15.5368,,,,nan,nan,
BAU,43,,NO_CONTR_OD,,2043,,0.814017,0.814017,0.814017,0.814017,,,,,,,35.9836,6.36899,35.9836,,20.4731,,,,79.6857,14.1041,,,,,,,,,,14.8498,14.8498,,,,nan,nan,
BAU,43,,NO_CONTR_OD,,2044,,0.817224,0.817224,0.817224,0.817224,,,,,,,36.1254,5.92045,36.1254,,18.9002,,,,79.1999,12.9797,,,,,,,,,,14.193,14.193,,,,nan,nan,
BAU,43,,NO_CONTR_OD,,2045,,0.820531,0.820531,0.820531,0.820531,,,,,,,36.2716,5.50407,36.2716,,17.4465,,,,78.6997,11.9424,,,,,,,,,,13.5666,13.5666,,,,nan,nan,
BAU,43,,NO_CONTR_OD,,2046,,0.823648,0.823648,0.823648,0.823648,,,,,,,36.4093,5.11572,36.4093,,16.1135,,,,78.273,10.9978,,,,,,,,,,12.9647,12.9647,,,,nan,nan,
BAU,43,,NO_CONTR_OD,,2047,,0.826864,0.826864,0.826864,0.826864,,,,,,,36.5515,4.75528,36.5515,,14.8811,,,,77.832,10.1258,,,,,,,,,,12.3909,12.3909,,,,nan,nan,
BAU,43,,NO_CONTR_OD,,2048,,0.83008,0.83008,0.83008,0.83008,,,,,,,36.6937,4.42016,36.6937,,13.7403,,,,77.3707,9.32015,,,,,,,,,,11.8422,11.8422,,,,nan,nan,
BAU,43,,NO_CONTR_OD,,2049,,0.833297,0.833297,0.833297,0.833297,,,,,,,36.8359,4.1086,36.8359,,12.6841,,,,76.8843,8.57553,,,,,,,,,,11.3177,11.3177,,,,nan,nan,
BAU,43,,NO_CONTR_OD,,2050,,0.836513,0.836513,0.836513,0.836513,,,,,,,36.9781,3.81895,36.9781,,11.7073,,,,76.3816,7.88838,,,,,,,,,,10.8163,10.8163,,,,nan,nan,
BAU,43,,NO_CONTR_OD,,2051,,0.83973,0.83973,0.83973,0.83973,,,,,,,37.1203,3.54966,37.1203,,10.8045,,,,75.8665,7.2548,,,,,,,,,,10.3369,10.3369,,,,nan,nan,
