Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2025,FixedOpex2025,Opex2025,Externalities2025,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP,VarOpex2025,AnnualVariableOperatingCost
LTS,76,,DIST_DSL,,2021,,6.06368,6.06368,6.06368,6.06368,,,,,,,114.71,113.154,,113.154,,,,,,,,,,,,,,,139.4307,,,,0.0016868125404387,0.0016868125404387,,,
LTS,76,,DIST_DSL,,2022,,7.38624,7.38624,7.38624,7.38624,,,,,,,142.986,137.245,,137.245,,,,,,,,,,,,,,,165.5242,,,,0.0020243225642042,0.0020243225642042,,,
LTS,76,,DIST_DSL,,2023,,6.8985,6.8985,6.8985,6.8985,,,,,,,135.5,126.554,,126.554,,,,,,,,,,,,,,,149.3888,,,,0.0019479305932922,0.0019479305932922,,,
LTS,76,,DIST_DSL,,2024,,6.69992,6.69992,6.69992,6.69992,,,,,,,132.795,120.684,,120.684,,,,,,,,,,,,,,,139.4348,,,,0.0018444868220135,0.0018444868220135,,,
LTS,76,,DIST_DSL,,2025,,6.86415,6.86415,6.86415,6.86415,,,,,,,136.627,120.82,,120.82,,,,,,,,,,,,,,,136.627,,,,0.0018335384261146,0.0018335384261146,,,
LTS,76,,DIST_DSL,,2026,,7.02958,7.02958,7.02958,7.02958,,,,,,,139.093,119.685,,119.685,,,,,,,,,,,,,,,132.4695,,,,0.001803509473944,0.001803509473944,,,
LTS,76,,DIST_DSL,,2027,,7.43808,7.43808,7.43808,7.43808,,,,,,,146.457,122.625,,122.625,,,,,,,,,,,,,,,132.8408,,,,0.0018347756078371,0.0018347756078371,,,
LTS,76,,DIST_DSL,,2028,,7.75269,7.75269,7.75269,7.75269,,,,,,,151.903,123.757,,123.757,,,,,,,,,,,,,,,131.2195,,,,0.0018386490644826,0.0018386490644826,,,
LTS,76,,DIST_DSL,,2029,,8.13055,8.13055,8.13055,8.13055,,,,,,,158.521,125.668,,125.668,,,,,,,,,,,,,,,130.4156,,,,0.0018538686808634,0.0018538686808634,,,
LTS,76,,DIST_DSL,,2030,,8.47469,8.47469,8.47469,8.47469,,,,,,,164.412,126.825,,126.825,,,,,,,,,,,,,,,128.8211,,,,0.0018577417731388,0.0018577417731388,,,
LTS,76,,DIST_DSL,,2031,,8.51452,8.51452,8.51452,8.51452,,,,,,,164.363,123.369,,123.369,,,,,,,,,,,,,,,122.6502,,,,0.0017943847268561,0.0017943847268561,,,
LTS,76,,DIST_DSL,,2032,,8.53798,8.53798,8.53798,8.53798,,,,,,,163.991,119.772,,119.772,,,,,,,,,,,,,,,116.5453,,,,0.00172978126415,0.00172978126415,,,
LTS,76,,DIST_DSL,,2033,,8.5134,8.5134,8.5134,8.5134,,,,,,,162.696,115.624,,115.624,,,,,,,,,,,,,,,110.1191,,,,0.0016580885505053,0.0016580885505053,,,
LTS,76,,DIST_DSL,,2034,,8.52405,8.52405,8.52405,8.52405,,,,,,,162.076,112.078,,112.078,,,,,,,,,,,,,,,104.4756,,,,0.0015959130454083,0.0015959130454083,,,
LTS,76,,DIST_DSL,,2035,,8.53234,8.53234,8.53234,8.53234,,,,,,,161.409,108.609,,108.609,,,,,,,,,,,,,,,99.0911,,,,0.0015355993935706,0.0015355993935706,,,
