Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,Capex2025,FixedOpex2025,VarOpex2025,Opex2025,Externalities2025,Submodel
LTS,70,,DIST_DSL,,2021,,6.06368,6.06368,6.06368,6.06368,,,,114.71,113.154,,,113.154,,,,,,139.4307,,Energy
LTS,70,,DIST_DSL,,2022,,7.38624,7.38624,7.38624,7.38624,,,,142.986,137.245,,,137.245,,,,,,165.5242,,Energy
LTS,70,,DIST_DSL,,2023,,6.8985,6.8985,6.8985,6.8985,,,,135.5,126.554,,,126.554,,,,,,149.3888,,Energy
LTS,70,,DIST_DSL,,2024,,6.69992,6.69992,6.69992,6.69992,,,,132.795,120.684,,,120.684,,,,,,139.4348,,Energy
LTS,70,,DIST_DSL,,2025,,6.86415,6.86415,6.86415,6.86415,,,,136.627,120.82,,,120.82,,,,,,136.627,,Energy
LTS,70,,DIST_DSL,,2026,,7.02958,7.02958,7.02958,7.02958,,,,142.787,122.864,,,122.864,,,,,,135.9876,,Energy
LTS,70,,DIST_DSL,,2027,,7.37146,7.37146,7.37146,7.37146,,,,152.893,128.014,,,128.014,,,,,,138.6785,,Energy
LTS,70,,DIST_DSL,,2028,,7.60731,7.60731,7.60731,7.60731,,,,161.047,131.207,,,131.207,,,,,,139.1185,,Energy
LTS,70,,DIST_DSL,,2029,,7.8932,7.8932,7.8932,7.8932,,,,170.485,135.152,,,135.152,,,,,,140.2584,,Energy
LTS,70,,DIST_DSL,,2030,,8.1366,8.1366,8.1366,8.1366,,,,179.231,138.256,,,138.256,,,,,,140.4322,,Energy
LTS,70,,DIST_DSL,,2031,,8.09003,8.09003,8.09003,8.09003,,,,181.675,136.364,,,136.364,,,,,,135.5687,,Energy
LTS,70,,DIST_DSL,,2032,,8.02322,8.02322,8.02322,8.02322,,,,183.616,134.106,,,134.106,,,,,,130.4925,,Energy
LTS,70,,DIST_DSL,,2033,,7.91504,7.91504,7.91504,7.91504,,,,184.535,131.144,,,131.144,,,,,,124.9006,,Energy
LTS,70,,DIST_DSL,,2034,,7.82494,7.82494,7.82494,7.82494,,,,185.791,128.478,,,128.478,,,,,,119.7625,,Energy
LTS,70,,DIST_DSL,,2035,,7.74042,7.74042,7.74042,7.74042,,,,187.104,125.898,,,125.898,,,,,,114.8656,,Energy
LTS,70,,DIST_DSL,,2036,,7.6526,7.6526,7.6526,7.6526,,,,188.263,123.264,,,123.264,,,,,,110.0735,,Energy
LTS,70,,DIST_DSL,,2037,,7.56206,7.56206,7.56206,7.56206,,,,189.279,120.589,,,120.589,,,,,,105.3976,,Energy
LTS,70,,DIST_DSL,,2038,,7.46851,7.46851,7.46851,7.46851,,,,190.14,117.872,,,117.872,,,,,,100.8353,,Energy
LTS,70,,DIST_DSL,,2039,,7.40294,7.40294,7.40294,7.40294,,,,191.646,115.604,,,115.604,,,,,,96.7943,,Energy
LTS,70,,DIST_DSL,,2040,,7.33589,7.33589,7.33589,7.33589,,,,193.057,113.316,,,113.316,,,,,,92.8637,,Energy
LTS,70,,DIST_DSL,,2041,,7.41655,7.41655,7.41655,7.41655,,,,198.36,113.291,,,113.291,,,,,,90.871,,Energy
LTS,70,,DIST_DSL,,2042,,7.4568,7.4568,7.4568,7.4568,,,,202.635,112.613,,,112.613,,,,,,88.409,,Energy
LTS,70,,DIST_DSL,,2043,,7.53224,7.53224,7.53224,7.53224,,,,207.915,112.433,,,112.433,,,,,,86.393,,Energy
LTS,70,,DIST_DSL,,2044,,7.56811,7.56811,7.56811,7.56811,,,,212.152,111.632,,,111.632,,,,,,83.9558,,Energy
LTS,70,,DIST_DSL,,2045,,7.59015,7.59015,7.59015,7.59015,,,,216.025,110.606,,,110.606,,,,,,81.4176,,Energy
LTS,70,,DIST_DSL,,2046,,7.61889,7.61889,7.61889,7.61889,,,,220.111,109.66,,,109.66,,,,,,79.0072,,Energy
LTS,70,,DIST_DSL,,2047,,7.64387,7.64387,7.64387,7.64387,,,,224.11,108.643,,,108.643,,,,,,76.612,,Energy
LTS,70,,DIST_DSL,,2048,,7.66973,7.66973,7.66973,7.66973,,,,228.158,107.624,,,107.624,,,,,,74.2817,,Energy
LTS,70,,DIST_DSL,,2049,,7.67511,7.67511,7.67511,7.67511,,,,231.61,106.308,,,106.308,,,,,,71.8148,,Energy
LTS,70,,DIST_DSL,,2050,,7.66088,7.66088,7.66088,7.66088,,,,234.466,104.718,,,104.718,,,,,,69.2385,,Energy
LTS,70,,DIST_DSL,,2051,,7.68292,7.68292,7.68292,7.68292,,,,238.435,103.621,,,103.621,,,,,,67.0576,,Energy
LTS,70,,DIST_DSL,,2052,,7.70618,7.70618,7.70618,7.70618,,,,242.463,102.531,,,102.531,,,,,,64.9433,,Energy
LTS,70,,DIST_DSL,,2053,,7.72997,7.72997,7.72997,7.72997,,,,246.526,101.439,,,101.439,,,,,,62.8872,,Energy
LTS,70,,DIST_DSL,,2054,,7.74154,7.74154,7.74154,7.74154,,,,250.216,100.183,,,100.183,,,,,,60.7891,,Energy
LTS,70,,DIST_DSL,,2055,,7.73092,7.73092,7.73092,7.73092,,,,253.189,98.6404,,,98.6404,,,,,,58.5822,,Energy
LTS,70,,DIST_GSL,,2021,,15.9914,15.9914,15.9914,15.9914,,,,388.333,383.064,,,383.064,,,,,,472.0212,,Energy
LTS,70,,DIST_GSL,,2022,,19.516,19.516,19.516,19.516,,,,473.922,454.891,,,454.891,,,,,,548.624,,Energy
LTS,70,,DIST_GSL,,2023,,20.3964,20.3964,20.3964,20.3964,,,,433.542,404.916,,,404.916,,,,,,477.9801,,Energy
LTS,70,,DIST_GSL,,2024,,20.8674,20.8674,20.8674,20.8674,,,,402.721,365.993,,,365.993,,,,,,422.8571,,Energy
LTS,70,,DIST_GSL,,2025,,21.352,21.352,21.352,21.352,,,,384.913,340.38,,,340.38,,,,,,384.913,,Energy
LTS,70,,DIST_GSL,,2026,,19.1405,19.1405,19.1405,19.1405,,,,347.933,299.386,,,299.386,,,,,,331.3648,,Energy
LTS,70,,DIST_GSL,,2027,,17.4381,17.4381,17.4381,17.4381,,,,322.948,270.397,,,270.397,,,,,,292.9234,,Energy
LTS,70,,DIST_GSL,,2028,,15.7736,15.7736,15.7736,15.7736,,,,297.514,242.387,,,242.387,,,,,,257.0038,,Energy
LTS,70,,DIST_GSL,,2029,,14.1444,14.1444,14.1444,14.1444,,,,271.619,215.326,,,215.326,,,,,,223.4616,,Energy
LTS,70,,DIST_GSL,,2030,,12.5613,12.5613,12.5613,12.5613,,,,245.511,189.383,,,189.383,,,,,,192.3643,,Energy
LTS,70,,DIST_GSL,,2031,,12.163,12.163,12.163,12.163,,,,241.883,181.556,,,181.556,,,,,,180.4968,,Energy
LTS,70,,DIST_GSL,,2032,,11.7558,11.7558,11.7558,11.7558,,,,237.805,173.684,,,173.684,,,,,,169.0036,,Energy
LTS,70,,DIST_GSL,,2033,,11.369,11.369,11.369,11.369,,,,233.867,166.203,,,166.203,,,,,,158.2904,,Energy
LTS,70,,DIST_GSL,,2034,,10.947,10.947,10.947,10.947,,,,228.927,158.307,,,158.307,,,,,,147.5684,,Energy
LTS,70,,DIST_GSL,,2035,,10.5063,10.5063,10.5063,10.5063,,,,223.303,150.256,,,150.256,,,,,,137.0887,,Energy
LTS,70,,DIST_GSL,,2036,,10.1529,10.1529,10.1529,10.1529,,,,219.261,143.56,,,143.56,,,,,,128.1974,,Energy
LTS,70,,DIST_GSL,,2037,,9.77767,9.77767,9.77767,9.77767,,,,214.5,136.657,,,136.657,,,,,,119.4416,,Energy
LTS,70,,DIST_GSL,,2038,,9.38959,9.38959,9.38959,9.38959,,,,209.195,129.685,,,129.685,,,,,,110.9406,,Energy
LTS,70,,DIST_GSL,,2039,,8.8758,8.8758,8.8758,8.8758,,,,200.781,121.114,,,121.114,,,,,,101.408,,Energy
LTS,70,,DIST_GSL,,2040,,8.40871,8.40871,8.40871,8.40871,,,,193.089,113.335,,,113.335,,,,,,92.8791,,Energy
LTS,70,,DIST_GSL,,2041,,8.00981,8.00981,8.00981,8.00981,,,,186.667,106.612,,,106.612,,,,,,85.5143,,Energy
LTS,70,,DIST_GSL,,2042,,7.6053,7.6053,7.6053,7.6053,,,,179.84,99.9444,,,99.9444,,,,,,78.4636,,Energy
LTS,70,,DIST_GSL,,2043,,7.19304,7.19304,7.19304,7.19304,,,,172.55,93.3084,,,93.3084,,,,,,71.6981,,Energy
LTS,70,,DIST_GSL,,2044,,6.77423,6.77423,6.77423,6.77423,,,,164.818,86.7254,,,86.7254,,,,,,65.2241,,Energy
LTS,70,,DIST_GSL,,2045,,6.35696,6.35696,6.35696,6.35696,,,,156.839,80.3024,,,80.3024,,,,,,59.111,,Energy
LTS,70,,DIST_GSL,,2046,,5.94573,5.94573,5.94573,5.94573,,,,148.725,74.0956,,,74.0956,,,,,,53.3837,,Energy
LTS,70,,DIST_GSL,,2047,,5.5222,5.5222,5.5222,5.5222,,,,140.019,67.8778,,,67.8778,,,,,,47.8655,,Energy
LTS,70,,DIST_GSL,,2048,,5.07851,5.07851,5.07851,5.07851,,,,130.504,61.5603,,,61.5603,,,,,,42.4884,,Energy
LTS,70,,DIST_GSL,,2049,,4.6319,4.6319,4.6319,4.6319,,,,120.611,55.36,,,55.36,,,,,,37.3976,,Energy
LTS,70,,DIST_GSL,,2050,,4.18513,4.18513,4.18513,4.18513,,,,110.408,49.3109,,,49.3109,,,,,,32.6038,,Energy
LTS,70,,DIST_GSL,,2051,,4.18516,4.18516,4.18516,4.18516,,,,111.839,48.6038,,,48.6038,,,,,,31.4537,,Energy
LTS,70,,DIST_GSL,,2052,,4.17216,4.17216,4.17216,4.17216,,,,112.918,47.7499,,,47.7499,,,,,,30.2449,,Energy
LTS,70,,DIST_GSL,,2053,,4.14993,4.14993,4.14993,4.14993,,,,113.735,46.7989,,,46.7989,,,,,,29.0131,,Energy
LTS,70,,DIST_GSL,,2054,,4.1274,4.1274,4.1274,4.1274,,,,114.528,45.8551,,,45.8551,,,,,,27.8242,,Energy
LTS,70,,DIST_GSL,,2055,,4.11457,4.11457,4.11457,4.11457,,,,115.578,45.0284,,,45.0284,,,,,,26.7421,,Energy
LTS,70,,DIST_NGS,,2021,,24.5082,24.5082,24.5082,24.5082,,,,172.94,170.593,,,170.593,,,,,,210.2097,,Energy
LTS,70,,DIST_NGS,,2022,,25.4084,25.4084,25.4084,25.4084,,,,179.592,172.38,,,172.38,,,,,,207.9002,,Energy
LTS,70,,DIST_NGS,,2023,,26.5315,26.5315,26.5315,26.5315,,,,185.33,173.093,,,173.093,,,,,,204.3263,,Energy
LTS,70,,DIST_NGS,,2024,,27.0695,27.0695,27.0695,27.0695,,,,191.655,174.176,,,174.176,,,,,,201.2378,,Energy
LTS,70,,DIST_NGS,,2025,,27.9061,27.9061,27.9061,27.9061,,,,195.262,172.671,,,172.671,,,,,,195.262,,Energy
LTS,70,,DIST_NGS,,2026,,26.7381,26.7381,26.7381,26.7381,,,,194.493,167.355,,,167.355,,,,,,185.2314,,Energy
LTS,70,,DIST_NGS,,2027,,27.2743,27.2743,27.2743,27.2743,,,,203.36,170.269,,,170.269,,,,,,184.4535,,Energy
LTS,70,,DIST_NGS,,2028,,26.6811,26.6811,26.6811,26.6811,,,,203.795,166.034,,,166.034,,,,,,176.0458,,Energy
LTS,70,,DIST_NGS,,2029,,26.7412,26.7412,26.7412,26.7412,,,,209.124,165.783,,,165.783,,,,,,172.0468,,Energy
LTS,70,,DIST_NGS,,2030,,24.7989,24.7989,24.7989,24.7989,,,,198.451,153.081,,,153.081,,,,,,155.4916,,Energy
LTS,70,,DIST_NGS,,2031,,24.0158,24.0158,24.0158,24.0158,,,,196.557,147.534,,,147.534,,,,,,146.6739,,Energy
LTS,70,,DIST_NGS,,2032,,23.7635,23.7635,23.7635,23.7635,,,,198.82,145.21,,,145.21,,,,,,141.2977,,Energy
LTS,70,,DIST_NGS,,2033,,23.5113,23.5113,23.5113,23.5113,,,,200.991,142.839,,,142.839,,,,,,136.0386,,Energy
LTS,70,,DIST_NGS,,2034,,23.2592,23.2592,23.2592,23.2592,,,,203.071,140.428,,,140.428,,,,,,130.9014,,Energy
LTS,70,,DIST_NGS,,2035,,20.8843,20.8843,20.8843,20.8843,,,,186.139,125.249,,,125.249,,,,,,114.2732,,Energy
LTS,70,,DIST_NGS,,2036,,17.8723,17.8723,17.8723,17.8723,,,,162.549,106.428,,,106.428,,,,,,95.039,,Energy
LTS,70,,DIST_NGS,,2037,,14.8606,14.8606,14.8606,14.8606,,,,137.865,87.8331,,,87.8331,,,,,,76.7684,,Energy
LTS,70,,DIST_NGS,,2038,,11.8489,11.8489,11.8489,11.8489,,,,112.082,69.4823,,,69.4823,,,,,,59.4395,,Energy
LTS,70,,DIST_NGS,,2039,,8.83733,8.83733,8.83733,8.83733,,,,85.2043,51.3965,,,51.3965,,,,,,43.034,,Energy
