Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2025,FixedOpex2025,VarOpex2025,Opex2025,Externalities2025,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP
LTS,61,,COMPOST,,2026,,0.0145495,0.0145495,0.0145495,0.0145495,,,0.534694,0.363904,,,0.916618,0.600286,0.916618,,0.407353,,,,-0.850273,-0.556836,,,,,,,,0.509,,0.8726,0.8726,,nan,,nan,nan,
LTS,61,,COMPOST,,2027,,0.0295628,0.0295628,0.0295628,0.0295628,,,1.08643,0.684637,,,1.86246,1.12936,1.86246,,0.766381,,,,-1.72765,-1.04761,,,,,,,,0.9847,,1.688,1.688,,nan,,nan,nan,
LTS,61,,COMPOST,,2028,,0.045131,0.045131,0.045131,0.045131,,,1.65856,0.967756,,,2.84325,1.59638,2.84325,,1.0833,,,,-2.63746,-1.48084,,,,,,,,1.4311,,2.4533,2.4533,,nan,,nan,nan,
LTS,61,,COMPOST,,2029,,0.0610348,0.0610348,0.0610348,0.0610348,,,2.24303,1.21184,,,3.8452,1.99902,3.8452,,1.35653,,,,-3.56688,-1.85433,,,,,,,,1.8425,,3.1586,3.1586,,nan,,nan,nan,
LTS,61,,COMPOST,,2030,,0.0773745,0.0773745,0.0773745,0.0773745,,,2.84351,1.42246,,,4.8746,2.34646,4.8746,,1.5923,,,,-4.52177,-2.17662,,,,,,,,2.2237,,3.8121,3.8121,,nan,,nan,nan,
LTS,61,,COMPOST,,2031,,0.0943283,0.0943283,0.0943283,0.0943283,,,3.46656,1.60569,,,5.94268,2.6487,5.94268,,1.79741,,,,-5.51255,-2.45699,,,,,,,,2.5809,,4.4244,4.4244,,nan,,nan,nan,
LTS,61,,COMPOST,,2032,,0.111762,0.111762,0.111762,0.111762,,,4.10726,1.76153,,,7.04101,2.90577,7.04101,,1.97185,,,,-6.53138,-2.69545,,,,,,,,2.9112,,4.9906,4.9906,,nan,,nan,nan,
LTS,61,,COMPOST,,2033,,0.129668,0.129668,0.129668,0.129668,,,4.76529,1.89236,,,8.16908,3.12159,8.16908,,2.11831,,,,-7.57779,-2.89565,,,,,,,,3.2155,,5.5123,5.5123,,nan,,nan,nan,
LTS,61,,COMPOST,,2034,,0.148154,0.148154,0.148154,0.148154,,,5.44465,2.00198,,,9.33368,3.30242,9.33368,,2.24102,,,,-8.6581,-3.06339,,,,,,,,3.4977,,5.996,5.996,,nan,,nan,nan,
LTS,61,,COMPOST,,2035,,0.166982,0.166982,0.166982,0.166982,,,6.13658,2.08927,,,10.5199,3.4464,10.5199,,2.33872,,,,-9.75842,-3.19694,,,,,,,,3.753,,6.4338,6.4338,,nan,,nan,nan,
