Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2025,FixedOpex2025,VarOpex2025,Opex2025,Externalities2025,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP
LTS,40,,COMPOST,,2026,,0.0141631,0.0141631,0.0141631,0.0141631,,,0.520494,0.35424,,,0.892276,0.584344,0.892276,,0.396535,,,,-0.827692,-0.542049,,,,,,,,0.4955,,0.8495,0.8495,,nan,,nan,nan,
LTS,40,,COMPOST,,2027,,0.0280295,0.0280295,0.0280295,0.0280295,,,1.03008,0.649127,,,1.76586,1.07078,1.76586,,0.726631,,,,-1.63804,-0.993277,,,,,,,,0.9336,,1.6005,1.6005,,nan,,nan,nan,
LTS,40,,COMPOST,,2028,,0.0417002,0.0417002,0.0417002,0.0417002,,,1.53248,0.894189,,,2.62711,1.47503,2.62711,,1.00095,,,,-2.43696,-1.36826,,,,,,,,1.3223,,2.2668,2.2668,,nan,,nan,nan,
LTS,40,,COMPOST,,2029,,0.0549871,0.0549871,0.0549871,0.0549871,,,2.02078,1.09176,,,3.46419,1.80094,3.46419,,1.22212,,,,-3.21344,-1.67059,,,,,,,,1.66,,2.8457,2.8457,,nan,,nan,nan,
LTS,40,,COMPOST,,2030,,0.068001,0.068001,0.068001,0.068001,,,2.49904,1.25014,,,4.28407,2.0622,4.28407,,1.39941,,,,-3.97398,-1.91293,,,,,,,,1.9543,,3.3503,3.3503,,nan,,nan,nan,
LTS,40,,COMPOST,,2031,,0.0809095,0.0809095,0.0809095,0.0809095,,,2.97343,1.37727,,,5.0973,2.27191,5.0973,,1.54171,,,,-4.72835,-2.10747,,,,,,,,2.2138,,3.795,3.795,,nan,,nan,nan,
LTS,40,,COMPOST,,2032,,0.0936029,0.0936029,0.0936029,0.0936029,,,3.43991,1.47532,,,5.89698,2.43364,5.89698,,1.65147,,,,-5.47015,-2.25749,,,,,,,,2.4382,,4.1797,4.1797,,nan,,nan,nan,
LTS,40,,COMPOST,,2033,,0.106085,0.106085,0.106085,0.106085,,,3.89861,1.54819,,,6.68334,2.55386,6.68334,,1.73304,,,,-6.19959,-2.36901,,,,,,,,2.6307,,4.5098,4.5098,,nan,,nan,nan,
LTS,40,,COMPOST,,2034,,0.118451,0.118451,0.118451,0.118451,,,4.35308,1.60062,,,7.46241,2.64033,7.46241,,1.79173,,,,-6.92228,-2.44922,,,,,,,,2.7964,,4.7939,4.7939,,nan,,nan,nan,
LTS,40,,COMPOST,,2035,,0.130519,0.130519,0.130519,0.130519,,,4.79659,1.63305,,,8.22272,2.69384,8.22272,,1.82803,,,,-7.62756,-2.49885,,,,,,,,2.9335,,5.0288,5.0288,,nan,,nan,nan,
LTS,40,,COMPOST,,2036,,0.142658,0.142658,0.142658,0.142658,,,5.24269,1.65271,,,8.98746,2.72627,8.98746,,1.85004,,,,-8.33694,-2.52894,,,,,,,,3.0525,,5.2328,5.2328,,nan,,nan,nan,
LTS,40,,COMPOST,,2037,,0.154641,0.154641,0.154641,0.154641,,,5.68307,1.65883,,,9.7424,2.73637,9.7424,,1.85689,,,,-9.03724,-2.53831,,,,,,,,3.1501,,5.4002,5.4002,,nan,,nan,nan,
LTS,40,,COMPOST,,2038,,0.166471,0.166471,0.166471,0.166471,,,6.1178,1.65345,,,10.4877,2.72749,10.4877,,1.85087,,,,-9.72854,-2.53007,,,,,,,,3.2284,,5.5344,5.5344,,nan,,nan,nan,
LTS,40,,COMPOST,,2039,,0.178237,0.178237,0.178237,0.178237,,,6.55022,1.63919,,,11.2289,2.70395,11.2289,,1.8349,,,,-10.4162,-2.50824,,,,,,,,3.2907,,5.6412,5.6412,,nan,,nan,nan,
LTS,40,,COMPOST,,2040,,0.189763,0.189763,0.189763,0.189763,,,6.97379,1.61591,,,11.9551,2.66556,11.9551,,1.80885,,,,-11.0898,-2.47263,,,,,,,,3.3354,,5.7178,5.7178,,nan,,nan,nan,
LTS,40,,COMPOST,,2041,,0.20147,0.20147,0.20147,0.20147,,,7.40403,1.58852,,,12.6926,2.62038,12.6926,,1.77819,,,,-11.7739,-2.43071,,,,,,,,3.3713,,5.7793,5.7793,,nan,,nan,nan,
LTS,40,,COMPOST,,2042,,0.213082,0.213082,0.213082,0.213082,,,7.83076,1.55563,,,13.4242,2.56612,13.4242,,1.74136,,,,-12.4525,-2.38038,,,,,,,,3.3945,,5.8191,5.8191,,nan,,nan,nan,
LTS,40,,COMPOST,,2043,,0.224567,0.224567,0.224567,0.224567,,,8.25283,1.51803,,,14.1477,2.5041,14.1477,,1.69928,,,,-13.1237,-2.32285,,,,,,,,3.4058,,5.8385,5.8385,,nan,,nan,nan,
LTS,40,,COMPOST,,2044,,0.235941,0.235941,0.235941,0.235941,,,8.67083,1.47677,,,14.8643,2.43605,14.8643,,1.6531,,,,-13.7884,-2.25972,,,,,,,,3.4066,,5.8399,5.8399,,nan,,nan,nan,
LTS,40,,COMPOST,,2045,,0.247311,0.247311,0.247311,0.247311,,,9.08869,1.43328,,,15.5806,2.3643,15.5806,,1.60441,,,,-14.4529,-2.19317,,,,,,,,3.3994,,5.8276,5.8276,,nan,,nan,nan,
LTS,40,,COMPOST,,2046,,0.258847,0.258847,0.258847,0.258847,,,9.51264,1.38902,,,16.3074,2.29128,16.3074,,1.55486,,,,-15.127,-2.12544,,,,,,,,3.3873,,5.8068,5.8068,,nan,,nan,nan,
LTS,40,,COMPOST,,2047,,0.270328,0.270328,0.270328,0.270328,,,9.93455,1.34317,,,17.0307,2.21565,17.0307,,1.50354,,,,-15.798,-2.05528,,,,,,,,3.3678,,5.7734,5.7734,,nan,,nan,nan,
LTS,40,,COMPOST,,2048,,0.281712,0.281712,0.281712,0.281712,,,10.3529,1.29605,,,17.7478,2.13792,17.7478,,1.45079,,,,-16.4632,-1.98318,,,,,,,,3.3412,,5.7278,5.7278,,nan,,nan,nan,
LTS,40,,COMPOST,,2049,,0.293019,0.293019,0.293019,0.293019,,,10.7685,1.24821,,,18.4602,2.05902,18.4602,,1.39725,,,,-17.1241,-1.90998,,,,,,,,3.3086,,5.6718,5.6718,,nan,,nan,nan,
LTS,40,,COMPOST,,2050,,0.30436,0.30436,0.30436,0.30436,,,11.1852,1.20048,,,19.1747,1.98028,19.1747,,1.34382,,,,-17.7868,-1.83695,,,,,,,,3.2717,,5.6087,5.6087,,nan,,nan,nan,
LTS,40,,COMPOST,,2051,,0.315515,0.315515,0.315515,0.315515,,,11.5952,1.1523,,,19.8775,1.9008,19.8775,,1.28988,,,,-18.4387,-1.76322,,,,,,,,3.2289,,5.5353,5.5353,,nan,,nan,nan,
LTS,40,,COMPOST,,2052,,0.326595,0.326595,0.326595,0.326595,,,12.0024,1.10441,,,20.5755,1.8218,20.5755,,1.23627,,,,-19.0862,-1.68994,,,,,,,,3.1819,,5.4547,5.4547,,nan,,nan,nan,
LTS,40,,COMPOST,,2053,,0.337624,0.337624,0.337624,0.337624,,,12.4077,1.05714,,,21.2703,1.74382,21.2703,,1.18336,,,,-19.7308,-1.6176,,,,,,,,3.1315,,5.3684,5.3684,,nan,,nan,nan,
LTS,40,,COMPOST,,2054,,0.348553,0.348553,0.348553,0.348553,,,12.8093,1.01051,,,21.9588,1.66691,21.9588,,1.13117,,,,-20.3694,-1.54626,,,,,,,,3.0778,,5.2762,5.2762,,nan,,nan,nan,
LTS,40,,COMPOST,,2055,,0.359433,0.359433,0.359433,0.359433,,,13.2092,0.964867,,,22.6443,1.59162,22.6443,,1.08007,,,,-21.0053,-1.47641,,,,,,,,3.0216,,5.1799,5.1799,,nan,,nan,nan,
