Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,Capex2025,FixedOpex2025,VarOpex2025,Opex2025,Externalities2025,Submodel
LTS,20,,DIST_DSL,,2021,,6.06368,6.06368,6.06368,6.06368,,,,114.71,113.154,,,113.154,,,,,,139.4307,,Energy
LTS,20,,DIST_DSL,,2022,,7.38624,7.38624,7.38624,7.38624,,,,142.986,137.245,,,137.245,,,,,,165.5242,,Energy
LTS,20,,DIST_DSL,,2023,,6.8985,6.8985,6.8985,6.8985,,,,135.5,126.554,,,126.554,,,,,,149.3888,,Energy
LTS,20,,DIST_DSL,,2024,,6.69992,6.69992,6.69992,6.69992,,,,132.795,120.684,,,120.684,,,,,,139.4348,,Energy
LTS,20,,DIST_DSL,,2025,,6.86415,6.86415,6.86415,6.86415,,,,136.627,120.82,,,120.82,,,,,,136.627,,Energy
LTS,20,,DIST_DSL,,2026,,7.02958,7.02958,7.02958,7.02958,,,,139.21,119.786,,,119.786,,,,,,132.581,,Energy
LTS,20,,DIST_DSL,,2027,,7.35693,7.35693,7.35693,7.35693,,,,145.104,121.492,,,121.492,,,,,,131.6136,,Energy
LTS,20,,DIST_DSL,,2028,,7.57895,7.57895,7.57895,7.57895,,,,148.876,121.291,,,121.291,,,,,,128.6047,,Energy
LTS,20,,DIST_DSL,,2029,,7.85256,7.85256,7.85256,7.85256,,,,153.624,121.785,,,121.785,,,,,,126.3868,,Energy
LTS,20,,DIST_DSL,,2030,,8.08229,8.08229,8.08229,8.08229,,,,157.471,121.471,,,121.471,,,,,,123.3826,,Energy
LTS,20,,DIST_DSL,,2031,,8.0214,8.0214,8.0214,8.0214,,,,155.643,116.824,,,116.824,,,,,,116.1432,,Energy
LTS,20,,DIST_DSL,,2032,,7.94316,7.94316,7.94316,7.94316,,,,153.49,112.103,,,112.103,,,,,,109.0825,,Energy
LTS,20,,DIST_DSL,,2033,,7.82065,7.82065,7.82065,7.82065,,,,150.497,106.954,,,106.954,,,,,,101.8623,,Energy
LTS,20,,DIST_DSL,,2034,,7.708,7.708,7.708,7.708,,,,147.712,102.146,,,102.146,,,,,,95.2165,,Energy
LTS,20,,DIST_DSL,,2035,,7.61226,7.61226,7.61226,7.61226,,,,145.269,97.7489,,,97.7489,,,,,,89.1826,,Energy
LTS,20,,DIST_DSL,,2036,,7.50984,7.50984,7.50984,7.50984,,,,142.714,93.4412,,,93.4412,,,,,,83.4419,,Energy
LTS,20,,DIST_DSL,,2037,,7.40754,7.40754,7.40754,7.40754,,,,140.177,89.3064,,,89.3064,,,,,,78.0558,,Energy
LTS,20,,DIST_DSL,,2038,,7.30168,7.30168,7.30168,7.30168,,,,137.59,85.2954,,,85.2954,,,,,,72.9669,,Energy
LTS,20,,DIST_DSL,,2039,,7.20232,7.20232,7.20232,7.20232,,,,135.142,81.5194,,,81.5194,,,,,,68.2559,,Energy
