Strategy,Future.ID,Year,Technology,Fuel,Emission,AccumulatedNewCapacity,AnnualEmissions,AnnualFixedOperatingCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,AnnualVariableOperatingCost,CapitalInvestment,Demand,DiscountedCapitalInvestment,DiscountedOperatingCost,DiscountedSalvageValue,DiscountedTechnologyEmissionsPenalty,NewCapacity,OperatingCost,ProductionByTechnology,RateOfProductionByTechnologyByMode,SalvageValue,TotalCapacityAnnual,TotalDiscountedCost,TotalDiscountedCostByTechnology,TotalTechnologyAnnualActivity,UseByTechnology,Externalities2025,Capex2025,Opex2025,FixedOpex2025,VarOpex2025
BAU,44,2021,DIST_DSL,,,9.3252953,,,,,,,,,,,,,9.3252953,,,,,9.3252953,,,9.3252953,,,,,,
BAU,44,2022,DIST_DSL,,,10.088475,,,,,,,,,,,,,10.088475,,,,,10.088475,,,10.088475,,,,,,
BAU,44,2023,DIST_DSL,,,10.558755,,,,,,,,,,,,,10.558755,,,,,10.558755,,,10.558755,,,,,,
BAU,44,2024,DIST_DSL,,,10.76274,,,,,,,,,,,,,10.76274,,,,,10.76274,,,10.76274,,,,,,
BAU,44,2025,DIST_DSL,,,10.970848,,,,,,,,,,,,,10.970848,,,,,10.970848,,,10.970848,,,,,,
BAU,44,2026,DIST_DSL,,,11.139703,,,,,,,,,,,,,11.139703,,,,,11.139703,,,11.139703,,,,,,
BAU,44,2027,DIST_DSL,,,11.18706,,,,,,,,,,,,,11.18706,,,,,11.18706,,,11.18706,,,,,,
BAU,44,2028,DIST_DSL,,,11.305984,,,,,,,,,,,,,11.305984,,,,,11.305984,,,11.305984,,,,,,
BAU,44,2029,DIST_DSL,,,11.420902,,,,,,,,,,,,,11.420902,,,,,11.420902,,,11.420902,,,,,,
BAU,44,2030,DIST_DSL,,,11.542976,,,,,,,,,,,,,11.542976,,,,,11.542976,,,11.542976,,,,,,
BAU,44,2031,DIST_DSL,,,11.685543,,,,,,,,,,,,,11.685543,,,,,11.685543,,,11.685543,,,,,,
BAU,44,2032,DIST_DSL,,,11.823589,,,,,,,,,,,,,11.823589,,,,,11.823589,,,11.823589,,,,,,
BAU,44,2033,DIST_DSL,,,11.95903,,,,,,,,,,,,,11.95903,,,,,11.95903,,,11.95903,,,,,,
BAU,44,2034,DIST_DSL,,,12.091061,,,,,,,,,,,,,12.091061,,,,,12.091061,,,12.091061,,,,,,
BAU,44,2035,DIST_DSL,,,12.220173,,,,,,,,,,,,,12.220173,,,,,12.220173,,,12.220173,,,,,,
BAU,44,2036,DIST_DSL,,,12.401763,,,,,,,,,,,,,12.401763,,,,,12.401763,,,12.401763,,,,,,
BAU,44,2037,DIST_DSL,,,12.616966,,,,,,,,,,,,,12.616966,,,,,12.616966,,,12.616966,,,,,,
BAU,44,2038,DIST_DSL,,,12.786393,,,,,,,,,,,,,12.786393,,,,,12.786393,,,12.786393,,,,,,
