Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2025,FixedOpex2025,VarOpex2025,Opex2025,Externalities2025,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP
LTS,5,,COMPOST,,2026,,0.0141428,0.0141428,0.0141428,0.0141428,,,0.519747,0.353731,,,0.890995,0.583505,0.890995,,0.395966,,,,-0.826503,-0.54127,,,,,,,,0.4948,,0.8482,0.8482,,nan,,nan,nan,
LTS,5,,COMPOST,,2027,,0.0279487,0.0279487,0.0279487,0.0279487,,,1.02712,0.647257,,,1.76077,1.0677,1.76077,,0.724538,,,,-1.63332,-0.990417,,,,,,,,0.9309,,1.5959,1.5959,,nan,,nan,nan,
LTS,5,,COMPOST,,2028,,0.0415196,0.0415196,0.0415196,0.0415196,,,1.52585,0.890316,,,2.61573,1.46864,2.61573,,0.996618,,,,-2.42641,-1.36234,,,,,,,,1.3166,,2.257,2.257,,nan,,nan,nan,
LTS,5,,COMPOST,,2029,,0.0546687,0.0546687,0.0546687,0.0546687,,,2.00908,1.08544,,,3.44413,1.79051,3.44413,,1.21504,,,,-3.19484,-1.66091,,,,,,,,1.6504,,2.8292,2.8292,,nan,,nan,nan,
LTS,5,,COMPOST,,2030,,0.0675076,0.0675076,0.0675076,0.0675076,,,2.48091,1.24107,,,4.25298,2.04724,4.25298,,1.38925,,,,-3.94515,-1.89905,,,,,,,,1.9402,,3.326,3.326,,nan,,nan,nan,
LTS,5,,COMPOST,,2031,,0.0802032,0.0802032,0.0802032,0.0802032,,,2.94747,1.36525,,,5.0528,2.25207,5.0528,,1.52826,,,,-4.68708,-2.08907,,,,,,,,2.1944,,3.7619,3.7619,,nan,,nan,nan,
LTS,5,,COMPOST,,2032,,0.092647,0.092647,0.092647,0.092647,,,3.40478,1.46025,,,5.83676,2.40879,5.83676,,1.6346,,,,-5.41429,-2.23444,,,,,,,,2.4133,,4.137,4.137,,nan,,nan,nan,
LTS,5,,COMPOST,,2033,,0.104843,0.104843,0.104843,0.104843,,,3.85299,1.53008,,,6.60513,2.52397,6.60513,,1.71276,,,,-6.12704,-2.34128,,,,,,,,2.5999,,4.457,4.457,,nan,,nan,nan,
LTS,5,,COMPOST,,2034,,0.116888,0.116888,0.116888,0.116888,,,4.29562,1.57949,,,7.36391,2.60548,7.36391,,1.76808,,,,-6.83091,-2.41689,,,,,,,,2.7595,,4.7306,4.7306,,nan,,nan,nan,
LTS,5,,COMPOST,,2035,,0.1286,0.1286,0.1286,0.1286,,,4.72605,1.60904,,,8.10181,2.65422,8.10181,,1.80115,,,,-7.51539,-2.46211,,,,,,,,2.8904,,4.9549,4.9549,,nan,,nan,nan,
LTS,5,,COMPOST,,2036,,0.140344,0.140344,0.140344,0.140344,,,5.15766,1.62591,,,8.8417,2.68205,8.8417,,1.82004,,,,-8.20173,-2.48792,,,,,,,,3.003,,5.1479,5.1479,,nan,,nan,nan,
LTS,5,,COMPOST,,2037,,0.151898,0.151898,0.151898,0.151898,,,5.58225,1.6294,,,9.56956,2.68782,9.56956,,1.82395,,,,-8.87691,-2.49327,,,,,,,,3.0942,,5.3044,5.3044,,nan,,nan,nan,
LTS,5,,COMPOST,,2038,,0.163263,0.163263,0.163263,0.163263,,,5.9999,1.62159,,,10.2855,2.67492,10.2855,,1.8152,,,,-9.54106,-2.48131,,,,,,,,3.1662,,5.4277,5.4277,,nan,,nan,nan,
LTS,5,,COMPOST,,2039,,0.174528,0.174528,0.174528,0.174528,,,6.41391,1.60508,,,10.9953,2.64769,10.9953,,1.79672,,,,-10.1994,-2.45605,,,,,,,,3.2222,,5.5238,5.5238,,nan,,nan,nan,
LTS,5,,COMPOST,,2040,,0.185521,0.185521,0.185521,0.185521,,,6.81789,1.57979,,,11.6878,2.60597,11.6878,,1.76841,,,,-10.8418,-2.41735,,,,,,,,3.2608,,5.59,5.59,,nan,,nan,nan,
LTS,5,,COMPOST,,2041,,0.196653,0.196653,0.196653,0.196653,,,7.22699,1.55054,,,12.3891,2.55772,12.3891,,1.73567,,,,-11.4924,-2.37259,,,,,,,,3.2907,,5.6411,5.6411,,nan,,nan,nan,
LTS,5,,COMPOST,,2042,,0.207654,0.207654,0.207654,0.207654,,,7.63128,1.516,,,13.0822,2.50075,13.0822,,1.697,,,,-12.1353,-2.31974,,,,,,,,3.308,,5.6709,5.6709,,nan,,nan,nan,
LTS,5,,COMPOST,,2043,,0.218493,0.218493,0.218493,0.218493,,,8.02962,1.47697,,,13.7651,2.43637,13.7651,,1.65332,,,,-12.7687,-2.26003,,,,,,,,3.3137,,5.6806,5.6806,,nan,,nan,nan,
LTS,5,,COMPOST,,2044,,0.229187,0.229187,0.229187,0.229187,,,8.42261,1.4345,,,14.4388,2.36631,14.4388,,1.60577,,,,-13.3937,-2.19503,,,,,,,,3.3091,,5.6727,5.6727,,nan,,nan,nan,
LTS,5,,COMPOST,,2045,,0.239838,0.239838,0.239838,0.239838,,,8.81406,1.38997,,,15.1098,2.29286,15.1098,,1.55593,,,,-14.0161,-2.1269,,,,,,,,3.2967,,5.6515,5.6515,,nan,,nan,nan,
LTS,5,,COMPOST,,2046,,0.250612,0.250612,0.250612,0.250612,,,9.21,1.34482,,,15.7886,2.21839,15.7886,,1.50539,,,,-14.6458,-2.05782,,,,,,,,3.2795,,5.622,5.622,,nan,,nan,nan,
LTS,5,,COMPOST,,2047,,0.261293,0.261293,0.261293,0.261293,,,9.60252,1.29828,,,16.4615,2.1416,16.4615,,1.45329,,,,-15.27,-1.98659,,,,,,,,3.2552,,5.5804,5.5804,,nan,,nan,nan,
LTS,5,,COMPOST,,2048,,0.271841,0.271841,0.271841,0.271841,,,9.99017,1.25064,,,17.126,2.06302,17.126,,1.39996,,,,-15.8864,-1.91369,,,,,,,,3.2241,,5.5271,5.5271,,nan,,nan,nan,
LTS,5,,COMPOST,,2049,,0.282277,0.282277,0.282277,0.282277,,,10.3737,1.20245,,,17.7834,1.98353,17.7834,,1.34602,,,,-16.4963,-1.83996,,,,,,,,3.1873,,5.4639,5.4639,,nan,,nan,nan,
LTS,5,,COMPOST,,2050,,0.292704,0.292704,0.292704,0.292704,,,10.7569,1.15451,,,18.4404,1.90445,18.4404,,1.29235,,,,-17.1056,-1.7666,,,,,,,,3.1464,,5.3939,5.3939,,nan,,nan,nan,
LTS,5,,COMPOST,,2051,,0.302914,0.302914,0.302914,0.302914,,,11.1321,1.10628,,,19.0836,1.82489,19.0836,,1.23837,,,,-17.7023,-1.6928,,,,,,,,3.0999,,5.3142,5.3142,,nan,,nan,nan,
LTS,5,,COMPOST,,2052,,0.313012,0.313012,0.313012,0.313012,,,11.5032,1.05848,,,19.7197,1.74603,19.7197,,1.18486,,,,-18.2924,-1.61966,,,,,,,,3.0496,,5.2278,5.2278,,nan,,nan,nan,
LTS,5,,COMPOST,,2053,,0.323022,0.323022,0.323022,0.323022,,,11.871,1.01141,,,20.3504,1.6684,20.3504,,1.13217,,,,-18.8774,-1.54764,,,,,,,,2.9961,,5.1362,5.1362,,nan,,nan,nan,
LTS,5,,COMPOST,,2054,,0.332895,0.332895,0.332895,0.332895,,,12.2339,0.965119,,,20.9724,1.59203,20.9724,,1.08035,,,,-19.4544,-1.4768,,,,,,,,2.9395,,5.0392,5.0392,,nan,,nan,nan,
LTS,5,,COMPOST,,2055,,0.342683,0.342683,0.342683,0.342683,,,12.5936,0.919902,,,21.589,1.51745,21.589,,1.02974,,,,-20.0264,-1.40761,,,,,,,,2.8808,,4.9385,4.9385,,nan,,nan,nan,
LTS,5,,LANDFILL,,2026,,0.0217121,0.0217121,0.0217121,0.0217121,,,0.113989,0.0775788,,,1.4431,0.945072,1.4431,,1.02265,,,,,,,,,,,,,0.1085,,1.3739,1.3739,,nan,,nan,nan,
LTS,5,,LANDFILL,,2027,,0.0430056,0.0430056,0.0430056,0.0430056,,,0.22578,0.142279,,,2.85837,1.73326,2.85837,,1.87554,,,,5.87897e-09,3.55067e-09,,,,,,,,0.2046,,2.5907,2.5907,,nan,,nan,nan,
LTS,5,,LANDFILL,,2028,,0.0637866,0.0637866,0.0637866,0.0637866,,,0.334879,0.195399,,,4.23957,2.38037,4.23957,,2.57577,,,,-4.48199e-09,-2.51748e-09,,,,,,,,0.289,,3.6581,3.6581,,nan,,nan,nan,
LTS,5,,LANDFILL,,2029,,0.0839727,0.0839727,0.0839727,0.0839727,,,0.440857,0.238181,,,5.58125,2.90154,5.58125,,3.13973,,,,-2.01981e-08,-1.04919e-08,,,,,,,,0.3621,,4.5847,4.5847,,nan,,nan,nan,
LTS,5,,LANDFILL,,2030,,0.103683,0.103683,0.103683,0.103683,,,0.544334,0.272302,,,6.89126,3.31721,6.89126,,3.58951,,,,3.40515e-09,1.64437e-09,,,,,,,,0.4257,,5.3892,5.3892,,nan,,nan,nan,
LTS,5,,LANDFILL,,2031,,0.121668,0.121668,0.121668,0.121668,,,0.638758,0.295868,,,8.08667,3.6043,8.08667,,3.90017,,,,-2.0038e-08,-8.94943e-09,,,,,,,,0.4756,,6.0206,6.0206,,nan,,nan,nan,
LTS,5,,LANDFILL,,2032,,0.139296,0.139296,0.139296,0.139296,,,0.731306,0.313645,,,9.25834,3.82085,9.25834,,4.13449,,,,-2.53203e-09,-1.06229e-09,,,,,,,,0.5183,,6.5622,6.5622,,nan,,nan,nan,
LTS,5,,LANDFILL,,2033,,0.156573,0.156573,0.156573,0.156573,,,0.822011,0.326432,,,10.4067,3.97662,10.4067,,4.30305,,,,-8.60018e-09,-3.28873e-09,,,,,,,,0.5547,,7.0222,7.0222,,nan,,nan,nan,
LTS,5,,LANDFILL,,2034,,0.173505,0.173505,0.173505,0.173505,,,0.910901,0.334936,,,11.532,4.08023,11.532,,4.41516,,,,-6.4465e-09,-2.25555e-09,,,,,,,,0.5852,,7.4082,7.4082,,nan,,nan,nan,
LTS,5,,LANDFILL,,2035,,0.190097,0.190097,0.190097,0.190097,,,0.998007,0.339783,,,12.6348,4.13926,12.6348,,4.47905,,,,-2.38797e-08,-7.82893e-09,,,,,,,,0.6104,,7.7272,7.7272,,nan,,nan,nan,
LTS,5,,LANDFILL,,2036,,0.205402,0.205402,0.205402,0.205402,,,1.07836,0.339944,,,13.652,4.14123,13.652,,4.48117,,,,-5.80621e-09,-1.76078e-09,,,,,,,,0.6279,,7.9487,7.9487,,nan,,nan,nan,
LTS,5,,LANDFILL,,2037,,0.220457,0.220457,0.220457,0.220457,,,1.1574,0.337833,,,14.6527,4.11552,14.6527,,4.45335,,,,8.14907e-09,2.28465e-09,,,,,,,,0.6415,,8.122,8.122,,nan,,nan,nan,
LTS,5,,LANDFILL,,2038,,0.235176,0.235176,0.235176,0.235176,,,1.23467,0.333694,,,15.631,4.06509,15.631,,4.39878,,,,-2.41707e-08,-6.27188e-09,,,,,,,,0.6515,,8.2485,8.2485,,nan,,nan,nan,
LTS,5,,LANDFILL,,2039,,0.249739,0.249739,0.249739,0.249739,,,1.31113,0.328109,,,16.5989,3.99706,16.5989,,4.32517,,,,-2.96859e-09,,,,,,,,,0.6587,,8.339,8.339,,nan,,nan,nan,
LTS,5,,LANDFILL,,2040,,0.26406,0.26406,0.26406,0.26406,,,1.38632,0.321226,,,17.5508,3.91321,17.5508,,4.23444,,,,-5.73345e-09,-1.28057e-09,,,,,,,,0.663,,8.3941,8.3941,,nan,,nan,nan,
LTS,5,,LANDFILL,,2041,,0.277389,0.277389,0.277389,0.277389,,,1.45629,0.312444,,,18.4366,3.80623,18.4366,,4.11867,,,,-2.02272e-09,,,,,,,,,0.6631,,8.3947,8.3947,,nan,,nan,nan,
LTS,5,,LANDFILL,,2042,,0.290561,0.290561,0.290561,0.290561,,,1.52544,0.303038,,,19.3121,3.69164,19.3121,,3.99468,,,,1.19617e-08,2.2992e-09,,,,,,,,0.6612,,8.3714,8.3714,,nan,,nan,nan,
LTS,5,,LANDFILL,,2043,,0.303534,0.303534,0.303534,0.303534,,,1.59355,0.293119,,,20.1744,3.5708,20.1744,,3.86392,,,,-5.99539e-09,-1.07684e-09,,,,,,,,0.6576,,8.3256,8.3256,,nan,,nan,nan,
LTS,5,,LANDFILL,,2044,,0.31633,0.31633,0.31633,0.31633,,,1.66073,0.282848,,,21.0249,3.44568,21.0249,,3.72853,,,,-1.78989e-09,,,,,,,,,0.6525,,8.2603,8.2603,,nan,,nan,nan,
LTS,5,,LANDFILL,,2045,,0.328977,0.328977,0.328977,0.328977,,,1.72713,0.272367,,,21.8654,3.318,21.8654,,3.59036,,,,9.28412e-09,1.42609e-09,,,,,,,,0.646,,8.1783,8.1783,,nan,,nan,nan,
LTS,5,,LANDFILL,,2046,,0.34092,0.34092,0.34092,0.34092,,,1.78983,0.261347,,,22.6592,3.18375,22.6592,,3.4451,,,,2.07801e-08,2.91038e-09,,,,,,,,0.6373,,8.0686,8.0686,,nan,,nan,nan,
LTS,5,,LANDFILL,,2047,,0.352679,0.352679,0.352679,0.352679,,,1.85156,0.250335,,,23.4408,3.0496,23.4408,,3.29994,,,,-1.52068e-08,-1.97906e-09,,,,,,,,0.6277,,7.9464,7.9464,,nan,,nan,nan,
LTS,5,,LANDFILL,,2048,,0.364367,0.364367,0.364367,0.364367,,,1.91293,0.239473,,,24.2177,2.91729,24.2177,,3.15676,,,,1.91212e-08,2.2992e-09,,,,,,,,0.6174,,7.8158,7.8158,,nan,,nan,nan,
LTS,5,,LANDFILL,,2049,,0.375928,0.375928,0.375928,0.375928,,,1.97362,0.22877,,,24.986,2.78689,24.986,,3.01566,,,,-2.64554e-08,-2.96859e-09,,,,,,,,0.6064,,7.6769,7.6769,,nan,,nan,nan,
LTS,5,,LANDFILL,,2050,,0.387391,0.387391,0.387391,0.387391,,,2.0338,0.218283,,,25.7479,2.65914,25.7479,,2.87742,,,,1.59635e-08,1.65892e-09,,,,,,,,0.5949,,7.5314,7.5314,,nan,,nan,nan,
LTS,5,,LANDFILL,,2051,,0.374116,0.374116,0.374116,0.374116,,,1.96411,0.195188,,,24.8656,2.3778,24.8656,,2.57298,,,,8.16362e-09,,,,,,,,,0.5469,,6.9243,6.9243,,nan,,nan,nan,
LTS,5,,LANDFILL,,2052,,0.360873,0.360873,0.360873,0.360873,,,1.89458,0.174332,,,23.9854,2.12373,23.9854,,2.29806,,,,-1.16415e-09,,,,,,,,,0.5023,,6.3587,6.3587,,nan,,nan,nan,
LTS,5,,LANDFILL,,2053,,0.347851,0.347851,0.347851,0.347851,,,1.82622,0.155594,,,23.1199,1.89546,23.1199,,2.05105,,,,1.6822e-08,1.39698e-09,,,,,,,,0.4609,,5.8352,5.8352,,nan,,nan,nan,
LTS,5,,LANDFILL,,2054,,0.334914,0.334914,0.334914,0.334914,,,1.7583,0.13871,,,22.26,1.68978,22.26,,1.82849,,,,6.89761e-09,,,,,,,,,0.4225,,5.3486,5.3486,,nan,,nan,nan,
LTS,5,,LANDFILL,,2055,,0.322114,0.322114,0.322114,0.322114,,,1.6911,0.123527,,,21.4093,1.50481,21.4093,,1.62834,,,,8.20728e-09,,,,,,,,,0.3868,,4.8973,4.8973,,nan,,nan,nan,
LTS,5,,NO_CONTR_OD,,2021,,0.7188,0.7188,0.7188,0.7188,,,,,,,31.7746,30.5751,31.7746,,114.464,,,,87.1795,83.8885,,,,,,,,,,38.6811,38.6811,,,,nan,nan,
LTS,5,,NO_CONTR_OD,,2022,,0.7266,0.7266,0.7266,0.7266,,,,,,,32.1194,28.6175,32.1194,,106.326,,,,87.2182,77.709,,,,,,,,,,37.2247,37.2247,,,,nan,nan,
LTS,5,,NO_CONTR_OD,,2023,,0.7345,0.7345,0.7345,0.7345,,,,,,,32.4686,26.7857,32.4686,,98.7596,,,,87.2437,71.9738,,,,,,,,,,35.8239,35.8239,,,,nan,nan,
LTS,5,,NO_CONTR_OD,,2024,,0.7423,0.7423,0.7423,0.7423,,,,,,,32.8134,25.065,32.8134,,91.6884,,,,87.2188,66.6234,,,,,,,,,,34.4672,34.4672,,,,nan,nan,
LTS,5,,NO_CONTR_OD,,2025,,0.7502,0.7502,0.7502,0.7502,,,,,,,33.1626,23.4553,33.1626,,85.1021,,,,87.1601,61.6468,,,,,,,,,,33.1626,33.1626,,,,nan,nan,
LTS,5,,NO_CONTR_OD,,2026,,0.717297,0.717297,0.717297,0.717297,,,,,,,31.7081,20.7654,31.7081,,74.8352,,,,82.563,54.0698,,,,,,,,,,30.1867,30.1867,,,,nan,nan,
LTS,5,,NO_CONTR_OD,,2027,,0.679135,0.679135,0.679135,0.679135,,,,,,,30.0211,18.2043,30.0211,,65.1478,,,,77.416,46.9436,,,,,,,,,,27.2093,27.2093,,,,nan,nan,
LTS,5,,NO_CONTR_OD,,2028,,0.641852,0.641852,0.641852,0.641852,,,,,,,28.3731,15.9305,28.3731,,56.6052,,,,72.4441,40.6748,,,,,,,,,,24.4818,24.4818,,,,nan,nan,
LTS,5,,NO_CONTR_OD,,2029,,0.605391,0.605391,0.605391,0.605391,,,,,,,26.7613,13.9125,26.7613,,49.0764,,,,67.6392,35.1639,,,,,,,,,,21.9831,21.9831,,,,nan,nan,
LTS,5,,NO_CONTR_OD,,2030,,0.56978,0.56978,0.56978,0.56978,,,,,,,25.1871,12.1242,25.1871,,42.4499,,,,62.9995,30.3257,,,,,,,,,,19.6972,19.6972,,,,nan,nan,
LTS,5,,NO_CONTR_OD,,2031,,0.536036,0.536036,0.536036,0.536036,,,,,,,23.6955,10.5613,23.6955,,36.7511,,,,58.7602,26.1899,,,,,,,,,,17.6416,17.6416,,,,nan,nan,
LTS,5,,NO_CONTR_OD,,2032,,0.502901,0.502901,0.502901,0.502901,,,,,,,22.2307,9.17447,22.2307,,31.7216,,,,54.6342,22.5471,,,,,,,,,,15.7569,15.7569,,,,nan,nan,
LTS,5,,NO_CONTR_OD,,2033,,0.470366,0.470366,0.470366,0.470366,,,,,,,20.7925,7.9453,20.7925,,27.2888,,,,50.6213,19.3435,,,,,,,,,,14.0304,14.0304,,,,nan,nan,
LTS,5,,NO_CONTR_OD,,2034,,0.43842,0.43842,0.43842,0.43842,,,,,,,19.3803,6.8571,19.3803,,23.3888,,,,46.7239,16.5317,,,,,,,,,,12.45,12.45,,,,nan,nan,
LTS,5,,NO_CONTR_OD,,2035,,0.407053,0.407053,0.407053,0.407053,,,,,,,17.9938,5.89492,17.9938,,19.9635,,,,42.9432,14.0686,,,,,,,,,,11.0046,11.0046,,,,nan,nan,
LTS,5,,NO_CONTR_OD,,2036,,0.376974,0.376974,0.376974,0.376974,,,,,,,16.6641,5.05492,16.6641,,17.0151,,,,39.4283,11.9602,,,,,,,,,,9.7024,9.7024,,,,nan,nan,
LTS,5,,NO_CONTR_OD,,2037,,0.347335,0.347335,0.347335,0.347335,,,,,,,15.3539,4.31249,15.3539,,14.4234,,,,35.9984,10.1109,,,,,,,,,,8.5106,8.5106,,,,nan,nan,
LTS,5,,NO_CONTR_OD,,2038,,0.318132,0.318132,0.318132,0.318132,,,,,,,14.063,3.65732,14.063,,12.1513,,,,32.6608,8.49398,,,,,,,,,,7.4211,7.4211,,,,nan,nan,
LTS,5,,NO_CONTR_OD,,2039,,0.289361,0.289361,0.289361,0.289361,,,,,,,12.7912,3.08015,12.7912,,10.1639,,,,29.4171,7.0837,,,,,,,,,,6.4261,6.4261,,,,nan,nan,
LTS,5,,NO_CONTR_OD,,2040,,0.261016,0.261016,0.261016,0.261016,,,,,,,11.5382,2.57262,11.5382,,8.42927,,,,26.2671,5.85665,,,,,,,,,,5.5185,5.5185,,,,nan,nan,
LTS,5,,NO_CONTR_OD,,2041,,0.233477,0.233477,0.233477,0.233477,,,,,,,10.3208,2.13073,10.3208,,6.93893,,,,23.29,4.8082,,,,,,,,,,4.6994,4.6994,,,,nan,nan,
LTS,5,,NO_CONTR_OD,,2042,,0.206279,0.206279,0.206279,0.206279,,,,,,,9.11857,1.74308,9.11857,,5.6405,,,,20.3887,3.89743,,,,,,,,,,3.9527,3.9527,,,,nan,nan,
LTS,5,,NO_CONTR_OD,,2043,,0.179303,0.179303,0.179303,0.179303,,,,,,,7.92607,1.40289,7.92607,,4.50959,,,,17.5523,3.1067,,,,,,,,,,3.2709,3.2709,,,,nan,nan,
LTS,5,,NO_CONTR_OD,,2044,,0.152735,0.152735,0.152735,0.152735,,,,,,,6.75163,1.1065,6.75163,,3.53234,,,,14.802,2.42584,,,,,,,,,,2.6526,2.6526,,,,nan,nan,
LTS,5,,NO_CONTR_OD,,2045,,0.126497,0.126497,0.126497,0.126497,,,,,,,5.5918,0.848535,5.5918,,2.68963,,,,12.1327,1.8411,,,,,,,,,,2.0915,2.0915,,,,nan,nan,
LTS,5,,NO_CONTR_OD,,2046,,0.100715,0.100715,0.100715,0.100715,,,,,,,4.4521,0.625546,4.4521,,1.97035,,,,9.57115,1.3448,,,,,,,,,,1.5853,1.5853,,,,nan,nan,
LTS,5,,NO_CONTR_OD,,2047,,0.0751802,0.0751802,0.0751802,0.0751802,,,,,,,3.32334,0.43236,3.32334,,1.35302,,,,7.07665,0.920658,,,,,,,,,,1.1266,1.1266,,,,nan,nan,
LTS,5,,NO_CONTR_OD,,2048,,0.0498792,0.0498792,0.0498792,0.0498792,,,,,,,2.20491,0.265606,2.20491,,0.825649,,,,4.64917,0.560044,,,,,,,,,,0.7116,0.7116,,,,nan,nan,
LTS,5,,NO_CONTR_OD,,2049,,0.0248192,0.0248192,0.0248192,0.0248192,,,,,,,1.09713,0.122372,1.09713,,0.377788,,,,2.28995,0.255416,,,,,,,,,,0.3371,0.3371,,,,nan,nan,
LTS,5,,OPEN_BURN,,2021,,0.3884,0.3884,0.3884,0.3884,,,,,,,,,,,32.1078,,,,33.3674,32.1078,,,,,,,,,,,,,,,,,
LTS,5,,OPEN_BURN,,2022,,0.3926,0.3926,0.3926,0.3926,,,,,,,,,,,29.7416,,,,33.381,29.7416,,,,,,,,,,,,,,,,,
LTS,5,,OPEN_BURN,,2023,,0.3968,0.3968,0.3968,0.3968,,,,,,,,,,,27.5418,,,,33.385,27.5418,,,,,,,,,,,,,,,,,
LTS,5,,OPEN_BURN,,2024,,0.4011,0.4011,0.4011,0.4011,,,,,,,,,,,25.4999,,,,33.3827,25.4999,,,,,,,,,,,,,,,,,
LTS,5,,OPEN_BURN,,2025,,0.4054,0.4054,0.4054,0.4054,,,,,,,,,,,23.5969,,,,33.3628,23.5969,,,,,,,,,,,,,,,,,
LTS,5,,OPEN_BURN,,2026,,0.406953,0.406953,0.406953,0.406953,,,,,,,,,,,21.7289,,,,33.1794,21.7289,,,,,,,,,,,,,,,,,
LTS,5,,OPEN_BURN,,2027,,0.405355,0.405355,0.405355,0.405355,,,,,,,,,,,19.8469,,,,32.7302,19.8469,,,,,,,,,,,,,,,,,
LTS,5,,OPEN_BURN,,2028,,0.403722,0.403722,0.403722,0.403722,,,,,,,,,,,18.1222,,,,32.2767,18.1222,,,,,,,,,,,,,,,,,
LTS,5,,OPEN_BURN,,2029,,0.401993,0.401993,0.401993,0.401993,,,,,,,,,,,16.5393,,,,31.814,16.5393,,,,,,,,,,,,,,,,,
LTS,5,,OPEN_BURN,,2030,,0.400393,0.400393,0.400393,0.400393,,,,,,,,,,,15.0949,,,,31.3585,15.0949,,,,,,,,,,,,,,,,,
LTS,5,,OPEN_BURN,,2031,,0.398759,0.398759,0.398759,0.398759,,,,,,,,,,,13.8003,,,,30.9626,13.8003,,,,,,,,,,,,,,,,,
LTS,5,,OPEN_BURN,,2032,,0.397125,0.397125,0.397125,0.397125,,,,,,,,,,,12.6117,,,,30.5595,12.6117,,,,,,,,,,,,,,,,,
