Future.ID,Strategy.ID,Strategy,Fuel,Technology,Emission,Season,Year,SpecifiedAnnualDemand,CapacityFactor,OperationalLife,ResidualCapacity,InputActivityRatio,OutputActivityRatio,EmissionActivityRatio,CapitalCost,VariableCost,FixedCost,TotalAnnualMaxCapacity,TotalAnnualMinCapacity,TotalAnnualMinCapacityInvestment,TotalTechnologyAnnualActivityUpperLimit,TotalTechnologyAnnualActivityLowerLimit,DistanceDriven,UnitCapitalCost (USD),UnitFixedCost (USD),BiofuelShares,FilterFuelType,FilterVehicleType
0,0,BAU,E5COMLPG,,,,2037.0,2.4150202323634598,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMLPG,,,,2038.0,2.4194412079291654,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMLPG,,,,2039.0,2.4238621834948715,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMLPG,,,,2040.0,2.4282831590605776,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMLPG,,,,2041.0,2.4334947773209925,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMLPG,,,,2042.0,2.438706395581407,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMLPG,,,,2043.0,2.443918013841821,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMLPG,,,,2044.0,2.449129632102236,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMLPG,,,,2045.0,2.4543412503626505,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMLPG,,,,2046.0,2.4601253513725627,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMLPG,,,,2047.0,2.4659094523824745,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMLPG,,,,2048.0,2.4716935533923867,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMLPG,,,,2049.0,2.477477654402299,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMLPG,,,,2050.0,2.4832617554122103,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMLPG,,,,2051.0,2.489059360408498,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMLPG,,,,2052.0,2.4948705009185588,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMLPG,,,,2053.0,2.500695208543396,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMLPG,,,,2054.0,2.5065335149577903,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMLPG,,,,2055.0,2.5123854519104736,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMELE,,,,2021.0,4.7908800000000005,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMELE,,,,2022.0,5.03604,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMELE,,,,2023.0,5.296759,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMELE,,,,2024.0,5.335820425482994,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMELE,,,,2025.0,5.374881850965988,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMELE,,,,2026.0,5.413943276448981,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMELE,,,,2027.0,5.453004701931975,,,,,,,,,,,,,,,,,,,,
