Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,Capex2025,FixedOpex2025,VarOpex2025,Opex2025,Externalities2025,Submodel
LTS,66,,DIST_DSL,,2021,,6.06368,6.06368,6.06368,6.06368,,,,114.71,113.154,,,113.154,,,,,,139.4307,,Energy
LTS,66,,DIST_DSL,,2022,,7.38624,7.38624,7.38624,7.38624,,,,142.986,137.245,,,137.245,,,,,,165.5242,,Energy
LTS,66,,DIST_DSL,,2023,,6.8985,6.8985,6.8985,6.8985,,,,135.5,126.554,,,126.554,,,,,,149.3888,,Energy
LTS,66,,DIST_DSL,,2024,,6.69992,6.69992,6.69992,6.69992,,,,132.795,120.684,,,120.684,,,,,,139.4348,,Energy
LTS,66,,DIST_DSL,,2025,,6.86415,6.86415,6.86415,6.86415,,,,136.627,120.82,,,120.82,,,,,,136.627,,Energy
LTS,66,,DIST_DSL,,2026,,7.02958,7.02958,7.02958,7.02958,,,,139.703,120.21,,,120.21,,,,,,133.0505,,Energy
LTS,66,,DIST_DSL,,2027,,7.24435,7.24435,7.24435,7.24435,,,,143.901,120.485,,,120.485,,,,,,130.5224,,Energy
LTS,66,,DIST_DSL,,2028,,7.35567,7.35567,7.35567,7.35567,,,,146.04,118.98,,,118.98,,,,,,126.1548,,Energy
LTS,66,,DIST_DSL,,2029,,7.52137,7.52137,7.52137,7.52137,,,,149.257,118.324,,,118.324,,,,,,122.7941,,Energy
LTS,66,,DIST_DSL,,2030,,7.64628,7.64628,7.64628,7.64628,,,,151.661,116.989,,,116.989,,,,,,118.8304,,Energy
LTS,66,,DIST_DSL,,2031,,7.47568,7.47568,7.47568,7.47568,,,,148.205,111.241,,,111.241,,,,,,110.5929,,Energy
LTS,66,,DIST_DSL,,2032,,7.2887,7.2887,7.2887,7.2887,,,,144.426,105.483,,,105.483,,,,,,102.6409,,Energy
LTS,66,,DIST_DSL,,2033,,7.05719,7.05719,7.05719,7.05719,,,,139.771,99.3313,,,99.3313,,,,,,94.6025,,Energy
LTS,66,,DIST_DSL,,2034,,6.85849,6.85849,6.85849,6.85849,,,,135.768,93.8862,,,93.8862,,,,,,87.5173,,Energy
LTS,66,,DIST_DSL,,2035,,6.65528,6.65528,6.65528,6.65528,,,,131.681,88.6053,,,88.6053,,,,,,80.8407,,Energy
LTS,66,,DIST_DSL,,2036,,6.44592,6.44592,6.44592,6.44592,,,,127.475,83.4636,,,83.4636,,,,,,74.532,,Energy
LTS,66,,DIST_DSL,,2037,,6.23167,6.23167,6.23167,6.23167,,,,123.178,78.476,,,78.476,,,,,,68.5901,,Energy
LTS,66,,DIST_DSL,,2038,,6.03697,6.03697,6.03697,6.03697,,,,119.27,73.9383,,,73.9383,,,,,,63.2514,,Energy
